assignment_id,task_id,artist_id,assigned_hours,assignment_date
TA665,T408,A078,70.0,2026-08-03
TA666,T409,A140,54.88,2026-08-11
TA667,T409,A131,17.06,2026-08-11
TA668,T409,A125,43.0,2026-08-11
TA669,T409,A139,26.06,2026-08-11
TA670,T410,A171,1.69,2026-08-17
TA671,T410,A197,26.59,2026-08-17
TA672,T410,A177,65.22,2026-08-17
TA673,T410,A170,7.49,2026-08-17
TA674,T411,A212,0.43,2026-08-12
TA675,T411,A220,111.14,2026-08-12
TA676,T411,A203,30.43,2026-08-12
TA677,T412,A259,46.34,2026-08-18
TA678,T412,A288,44.38,2026-08-18
TA679,T412,A271,64.29,2026-08-18
TA680,T413,A011,7.33,2026-08-10
TA681,T413,A001,85.84,2026-08-10
TA682,T413,A030,21.83,2026-08-10
TA683,T414,A045,20.73,2026-08-17
TA684,T414,A049,63.27,2026-08-17
TA685,T415,A068,18.3,2026-08-08
TA686,T415,A116,20.3,2026-08-08
TA687,T415,A111,99.39,2026-08-08
TA688,T416,A140,38.51,2026-08-11
TA689,T416,A138,49.49,2026-08-11
TA690,T417,A196,99.0,2026-08-16
TA691,T418,A213,47.44,2026-08-09
TA692,T418,A212,15.2,2026-08-09
TA693,T418,A217,17.52,2026-08-09
TA694,T418,A215,52.84,2026-08-09
TA695,T419,A286,20.55,2026-08-09
TA696,T419,A292,74.42,2026-08-09
TA697,T419,A270,34.17,2026-08-09
TA698,T419,A249,14.85,2026-08-09
TA699,T420,A210,11.0,2026-08-20
TA700,T421,A259,14.0,2026-08-20
TA701,T422,A071,49.0,2026-08-18
TA702,T423,A123,29.0,2026-08-17
TA703,T424,A218,47.03,2026-08-18
TA704,T424,A206,7.97,2026-08-18
TA705,T425,A283,6.1,2026-08-20
TA706,T425,A258,39.9,2026-08-20
TA707,T426,A077,12.0,2026-08-28
TA708,T427,A213,5.0,2026-08-15
TA709,T428,A245,7.0,2026-08-19
TA710,T429,A100,17.0,2026-08-25
TA711,T430,A217,17.0,2026-08-25
TA712,T431,A279,7.0,2026-08-24
TA713,T432,A038,8.63,2026-08-15
TA714,T432,A019,86.21,2026-08-15
TA715,T432,A030,13.16,2026-08-15
TA716,T433,A056,63.23,2026-08-21
TA717,T433,A044,26.77,2026-08-21
TA718,T434,A088,112.77,2026-08-17
TA719,T434,A071,49.23,2026-08-17
TA720,T435,A124,64.0,2026-08-22
TA721,T436,A152,145.8,2026-08-22
TA722,T436,A166,3.2,2026-08-22
TA723,T437,A211,60.79,2026-08-23
TA724,T437,A206,5.21,2026-08-23
TA725,T438,A264,43.31,2026-08-21
TA726,T438,A276,78.69,2026-08-21
TA727,T439,A110,52.0,2026-09-04
TA728,T440,A135,0.08,2026-09-17
TA729,T440,A125,58.92,2026-09-17
TA730,T441,A201,58.0,2026-09-11
TA731,T442,A241,33.0,2026-09-17
TA732,T443,A091,53.94,2026-08-07
TA733,T443,A061,5.06,2026-08-07
TA734,T444,A127,41.0,2026-08-06
TA735,T445,A210,35.0,2026-08-11
TA736,T446,A288,36.0,2026-08-04
TA737,T447,A061,52.0,2026-08-06
TA738,T448,A141,19.28,2026-07-25
TA739,T448,A162,38.72,2026-07-25
TA740,T449,A208,33.0,2026-08-11
TA741,T450,A258,39.0,2026-08-03
TA742,T451,A068,17.0,2026-09-02
TA743,T452,A210,15.0,2026-09-06
TA744,T453,A278,5.0,2026-09-01
TA745,T454,A016,14.97,2026-09-12
TA746,T454,A001,62.11,2026-09-12
TA747,T454,A040,41.92,2026-09-12
TA748,T455,A042,1.59,2026-09-07
TA749,T455,A048,103.41,2026-09-07
TA750,T456,A105,16.13,2026-09-04
TA751,T456,A097,33.79,2026-09-04
TA752,T456,A090,70.08,2026-09-04
TA753,T457,A138,20.61,2026-09-06
TA754,T457,A128,66.5,2026-09-06
TA755,T457,A121,103.89,2026-09-06
TA756,T458,A153,28.46,2026-09-05
TA757,T458,A151,89.54,2026-09-05
TA758,T459,A216,82.9,2026-09-04
TA759,T459,A207,20.36,2026-09-04
TA760,T459,A217,29.16,2026-09-04
TA761,T459,A215,4.57,2026-09-04
TA762,T460,A275,10.26,2026-09-06
TA763,T460,A283,71.76,2026-09-06
TA764,T460,A273,8.1,2026-09-06
TA765,T460,A269,14.87,2026-09-06
TA766,T461,A109,37.76,2026-08-22
TA767,T461,A067,11.24,2026-08-22
TA768,T462,A143,38.0,2026-08-29
TA769,T463,A210,20.0,2026-08-21
TA770,T464,A250,41.0,2026-08-09
TA771,T465,A104,14.0,2026-08-20
TA772,T466,A214,9.0,2026-08-18
TA773,T467,A284,14.0,2026-08-23
TA774,T468,A003,59.28,2026-08-27
TA775,T468,A039,1.36,2026-08-27
TA776,T468,A033,105.36,2026-08-27
TA777,T469,A045,12.45,2026-08-26
TA778,T469,A055,78.09,2026-08-26
TA779,T469,A044,37.36,2026-08-26
TA780,T469,A048,23.1,2026-08-26
TA781,T470,A062,64.2,2026-08-26
TA782,T470,A079,88.8,2026-08-26
TA783,T471,A137,3.63,2026-08-27
TA784,T471,A126,4.07,2026-08-27
TA785,T471,A129,138.31,2026-08-27
TA786,T472,A158,2.57,2026-08-28
TA787,T472,A180,73.08,2026-08-28
TA788,T472,A143,25.34,2026-08-28
TA789,T472,A162,16.0,2026-08-28
TA790,T473,A209,79.0,2026-08-23
TA791,T474,A297,73.31,2026-08-25
TA792,T474,A229,7.69,2026-08-25
TA793,T475,A216,8.0,2026-08-24
TA794,T476,A272,10.0,2026-08-17
TA795,T477,A117,34.0,2026-09-10
TA796,T478,A194,22.79,2026-09-18
TA797,T478,A175,31.21,2026-09-18
TA798,T479,A219,23.0,2026-09-16
TA799,T480,A264,31.0,2026-09-09
TA800,T481,A094,20.6,2026-09-01
TA801,T481,A095,30.4,2026-09-01
TA802,T482,A203,30.0,2026-08-30
TA803,T483,A281,20.0,2026-08-31
TA804,T484,A108,26.44,2026-08-08
TA805,T484,A086,17.56,2026-08-08
TA806,T485,A210,24.0,2026-08-08
TA807,T486,A239,31.0,2026-08-08
TA808,T487,A026,23.3,2026-08-26
TA809,T487,A004,40.7,2026-08-26
TA810,T488,A060,65.1,2026-08-26
TA811,T488,A052,79.33,2026-08-26
TA812,T488,A046,28.78,2026-08-26
TA813,T488,A058,11.78,2026-08-26
TA814,T489,A118,78.0,2026-08-24
TA815,T490,A137,18.08,2026-08-24
TA816,T490,A128,79.55,2026-08-24
TA817,T490,A122,0.91,2026-08-24
TA818,T490,A135,17.46,2026-08-24
TA819,T491,A167,10.69,2026-08-26
TA820,T491,A158,32.93,2026-08-26
TA821,T491,A150,122.39,2026-08-26
TA822,T492,A213,87.0,2026-08-24
TA823,T493,A297,6.46,2026-08-25
TA824,T493,A250,31.62,2026-08-25
TA825,T493,A246,41.04,2026-08-25
TA826,T493,A221,80.87,2026-08-25
TA827,T494,A097,26.0,2026-02-23
TA828,T495,A137,59.0,2026-03-08
TA829,T496,A215,49.0,2026-02-23
TA830,T497,A273,37.0,2026-03-14
TA831,T498,A035,8.26,2026-03-24
TA832,T498,A016,5.17,2026-03-24
TA833,T498,A036,119.57,2026-03-24
TA834,T498,A014,9.0,2026-03-24
TA835,T499,A054,60.55,2026-03-24
TA836,T499,A051,10.45,2026-03-24
TA837,T500,A074,22.25,2026-03-23
TA838,T500,A075,8.69,2026-03-23
TA839,T500,A076,16.78,2026-03-23
TA840,T500,A082,85.28,2026-03-23
TA841,T501,A139,68.41,2026-03-24
TA842,T501,A126,8.48,2026-03-24
TA843,T501,A135,29.11,2026-03-24
TA844,T502,A166,85.05,2026-03-23
TA845,T502,A148,55.95,2026-03-23
TA846,T503,A201,89.0,2026-03-22
TA847,T504,A238,61.09,2026-03-24
TA848,T504,A269,42.67,2026-03-24
TA849,T504,A226,0.97,2026-03-24
TA850,T504,A279,56.27,2026-03-24
TA851,T505,A073,28.0,2026-02-28
TA852,T506,A135,31.0,2026-02-22
TA853,T507,A208,27.0,2026-02-03
TA854,T508,A255,52.0,2026-02-13
TA855,T509,A203,11.0,2026-02-16
TA856,T510,A273,17.0,2026-03-01
TA857,T511,A114,18.0,2026-03-08
TA858,T512,A215,19.0,2026-02-24
TA859,T513,A267,18.0,2026-03-09
TA860,T514,A073,35.0,2026-02-08
TA861,T515,A173,35.0,2026-02-09
TA862,T516,A210,48.0,2026-02-11
TA863,T517,A222,25.0,2026-02-08
TA864,T518,A067,8.0,2026-04-01
TA865,T519,A220,11.0,2026-04-05
TA866,T520,A225,11.0,2026-03-23
TA867,T521,A065,13.0,2026-02-10
TA868,T522,A213,11.0,2026-03-24
TA869,T523,A283,15.0,2026-02-15
TA870,T524,A103,51.0,2026-03-29
TA871,T525,A129,27.45,2026-02-22
TA872,T525,A121,27.55,2026-02-22
TA873,T526,A207,47.91,2026-02-10
TA874,T526,A202,4.09,2026-02-10
TA875,T527,A232,35.52,2026-03-24
TA876,T527,A277,8.48,2026-03-24
TA877,T528,A111,30.0,2026-03-25
TA878,T529,A193,12.45,2026-03-24
TA879,T529,A172,27.55,2026-03-24
TA880,T530,A205,30.0,2026-03-15
TA881,T531,A265,39.0,2026-03-11
TA882,T532,A006,78.48,2026-03-19
TA883,T532,A025,23.81,2026-03-19
TA884,T532,A010,38.71,2026-03-19
TA885,T533,A044,75.03,2026-03-24
TA886,T533,A055,10.97,2026-03-24
TA887,T534,A062,74.0,2026-03-22
TA888,T535,A121,21.27,2026-04-26
TA889,T535,A130,59.73,2026-04-26
TA890,T536,A172,107.49,2026-03-07
TA891,T536,A196,29.08,2026-03-07
TA892,T536,A146,19.43,2026-03-07
TA893,T536,A167,40.0,2026-03-07
TA894,T537,A213,47.78,2026-04-16
TA895,T537,A216,51.22,2026-04-16
TA896,T538,A272,21.9,2026-03-11
TA897,T538,A227,121.1,2026-03-11
TA898,T539,A073,35.0,2026-02-16
TA899,T540,A197,46.0,2026-02-23
TA900,T541,A220,24.0,2026-02-12
TA901,T542,A297,55.0,2026-02-25
TA902,T543,A210,7.0,2026-04-03
TA903,T544,A259,13.0,2026-04-01
TA904,T545,A027,47.36,2026-04-01
TA905,T545,A021,23.64,2026-04-01
TA906,T546,A054,104.81,2026-04-01
TA907,T546,A051,22.96,2026-04-01
TA908,T546,A044,5.88,2026-04-01
TA909,T546,A059,18.35,2026-04-01
TA910,T547,A068,52.1,2026-03-28
TA911,T547,A097,41.34,2026-03-28
TA912,T547,A116,7.41,2026-03-28
TA913,T547,A066,22.15,2026-03-28
TA914,T548,A122,44.64,2026-02-26
TA915,T548,A130,56.61,2026-02-26
TA916,T548,A134,3.75,2026-02-26
TA917,T549,A146,21.92,2026-04-03
TA918,T549,A154,105.08,2026-04-03
TA919,T550,A209,71.44,2026-03-28
TA920,T550,A214,94.56,2026-03-28
TA921,T551,A284,23.69,2026-03-05
TA922,T551,A286,3.32,2026-03-05
TA923,T551,A291,115.0,2026-03-05
TA924,T552,A094,56.0,2026-03-07
TA925,T553,A220,41.0,2026-03-20
TA926,T554,A227,59.0,2026-03-22
TA927,T555,A068,5.0,2026-01-29
TA928,T556,A204,7.0,2026-02-16
TA929,T557,A260,19.0,2026-03-14
TA930,T558,A108,27.0,2026-03-28
TA931,T559,A139,35.0,2026-03-24
TA932,T560,A201,30.0,2026-03-24
TA933,T561,A222,35.0,2026-03-25
TA934,T562,A071,10.0,2026-02-17
TA935,T563,A204,6.0,2026-04-02
TA936,T564,A269,15.0,2026-03-14
TA937,T565,A003,38.45,2026-03-07
TA938,T565,A030,38.55,2026-03-07
TA939,T566,A058,42.16,2026-03-13
TA940,T566,A051,44.84,2026-03-13
TA941,T567,A071,16.12,2026-03-13
TA942,T567,A114,60.88,2026-03-13
TA943,T568,A133,62.63,2026-03-19
TA944,T568,A121,30.37,2026-03-19
TA945,T569,A153,3.55,2026-03-17
TA946,T569,A159,64.64,2026-03-17
TA947,T569,A151,6.94,2026-03-17
TA948,T569,A158,47.87,2026-03-17
TA949,T570,A208,88.0,2026-03-24
TA950,T571,A271,65.77,2026-03-23
TA951,T571,A224,9.58,2026-03-23
TA952,T571,A265,52.43,2026-03-23
TA953,T571,A259,19.21,2026-03-23
TA954,T572,A116,38.0,2026-04-01
TA955,T573,A136,44.0,2026-03-24
TA956,T574,A212,37.0,2026-04-01
TA957,T575,A254,26.0,2026-03-27
TA958,T576,A036,30.96,2026-02-18
TA959,T576,A023,155.04,2026-02-18
TA960,T577,A043,86.0,2026-03-16
TA961,T578,A094,10.57,2026-03-01
TA962,T578,A092,58.98,2026-03-01
TA963,T578,A065,39.45,2026-03-01
TA964,T579,A139,3.16,2026-02-10
TA965,T579,A138,146.84,2026-02-10
TA966,T580,A144,47.63,2026-02-24
TA967,T580,A167,17.37,2026-02-24
TA968,T581,A202,66.0,2026-03-02
TA969,T582,A234,13.8,2026-02-15
TA970,T582,A227,74.2,2026-02-15
TA971,T583,A110,47.0,2026-02-27
TA972,T584,A187,45.0,2026-02-14
TA973,T585,A203,25.0,2026-02-19
TA974,T586,A295,28.0,2026-02-16
TA975,T587,A216,13.0,2026-03-03
TA976,T588,A254,5.0,2026-02-05
TA977,T589,A085,32.5,2026-02-21
TA978,T589,A087,25.5,2026-02-21
TA979,T590,A176,22.0,2026-02-06
TA980,T591,A217,26.78,2026-02-08
TA981,T591,A206,21.22,2026-02-08
TA982,T592,A233,25.0,2026-03-22
TA983,T593,A040,126.28,2026-02-13
TA984,T593,A028,29.03,2026-02-13
TA985,T593,A034,15.69,2026-02-13
TA986,T594,A052,64.02,2026-02-10
TA987,T594,A058,89.98,2026-02-10
TA988,T595,A107,54.75,2026-02-13
TA989,T595,A075,39.25,2026-02-13
TA990,T596,A127,45.01,2026-03-03
TA991,T596,A131,2.85,2026-03-03
TA992,T596,A128,0.18,2026-03-03
TA993,T596,A134,65.96,2026-03-03
TA994,T597,A171,75.0,2026-02-17
TA995,T598,A218,78.0,2026-02-20
TA996,T599,A290,21.02,2026-02-17
TA997,T599,A233,51.98,2026-02-17
TA998,T600,A080,36.31,2026-03-24
TA999,T600,A099,14.69,2026-03-24
TA1000,T601,A134,42.62,2026-03-21
TA1001,T601,A130,8.38,2026-03-21
TA1002,T602,A204,28.2,2026-03-21
TA1003,T602,A212,15.8,2026-03-21
TA1004,T603,A227,35.3,2026-03-23
TA1005,T603,A295,15.7,2026-03-23
TA1006,T604,A005,38.95,2026-03-08
TA1007,T604,A040,4.3,2026-03-08
TA1008,T604,A023,42.62,2026-03-08
TA1009,T604,A010,113.12,2026-03-08
TA1010,T605,A056,37.27,2026-01-26
TA1011,T605,A042,129.73,2026-01-26
TA1012,T606,A103,61.0,2026-02-23
TA1013,T607,A122,68.59,2026-02-05
TA1014,T607,A137,120.41,2026-02-05
TA1015,T608,A148,92.38,2026-03-16
TA1016,T608,A187,1.62,2026-03-16
TA1017,T609,A201,9.84,2026-03-17
TA1018,T609,A215,21.12,2026-03-17
TA1019,T609,A210,88.04,2026-03-17
TA1020,T610,A266,32.52,2026-01-24
TA1021,T610,A272,106.48,2026-01-24
TA1022,T611,A024,113.54,2026-04-18
TA1023,T611,A015,49.46,2026-04-18
TA1024,T612,A048,53.1,2026-03-20
TA1025,T612,A057,97.8,2026-03-20
TA1026,T612,A049,12.1,2026-03-20
TA1027,T613,A074,35.28,2026-04-19
TA1028,T613,A094,80.72,2026-04-19
TA1029,T614,A122,60.13,2026-03-25
TA1030,T614,A129,32.6,2026-03-25
TA1031,T614,A121,8.44,2026-03-25
TA1032,T614,A128,34.83,2026-03-25
TA1033,T615,A193,117.31,2026-03-20
TA1034,T615,A190,78.69,2026-03-20
TA1035,T616,A217,11.99,2026-03-13
TA1036,T616,A201,24.12,2026-03-13
TA1037,T616,A206,54.11,2026-03-13
TA1038,T616,A205,79.78,2026-03-13
TA1039,T617,A232,67.46,2026-04-09
TA1040,T617,A250,101.54,2026-04-09
TA1041,T618,A014,7.7,2026-02-15
TA1042,T618,A019,16.32,2026-02-15
TA1043,T618,A011,112.06,2026-02-15
TA1044,T618,A030,49.91,2026-02-15
TA1045,T619,A060,1.81,2026-02-17
TA1046,T619,A055,63.19,2026-02-17
TA1047,T620,A105,37.28,2026-03-02
TA1048,T620,A092,36.43,2026-03-02
TA1049,T620,A061,34.3,2026-03-02
TA1050,T621,A122,77.0,2026-03-05
TA1051,T622,A193,73.0,2026-03-01
TA1052,T623,A211,83.66,2026-02-12
TA1053,T623,A214,30.54,2026-02-12
TA1054,T623,A203,1.3,2026-02-12
TA1055,T623,A206,28.5,2026-02-12
TA1056,T624,A233,62.67,2026-03-08
TA1057,T624,A247,28.33,2026-03-08
TA1058,T625,A215,9.0,2026-02-09
TA1059,T626,A265,10.0,2026-02-15
TA1060,T627,A098,12.0,2026-03-02
TA1061,T628,A213,19.0,2026-03-11
TA1062,T629,A268,11.0,2026-03-18
TA1063,T630,A007,51.16,2026-01-21
TA1064,T630,A017,4.68,2026-01-21
TA1065,T630,A009,45.16,2026-01-21
TA1066,T631,A044,97.0,2026-01-22
TA1067,T632,A119,75.64,2026-01-30
TA1068,T632,A086,22.39,2026-01-30
TA1069,T632,A081,61.97,2026-01-30
TA1070,T633,A139,17.13,2026-01-29
TA1071,T633,A125,7.09,2026-01-29
TA1072,T633,A130,168.78,2026-01-29
TA1073,T634,A141,176.17,2026-01-31
TA1074,T634,A191,16.83,2026-01-31
TA1075,T635,A218,5.03,2026-01-18
TA1076,T635,A216,93.63,2026-01-18
TA1077,T635,A205,39.86,2026-01-18
TA1078,T635,A206,43.47,2026-01-18
TA1079,T636,A237,42.98,2026-01-31
TA1080,T636,A285,3.72,2026-01-31
TA1081,T636,A226,36.4,2026-01-31
TA1082,T636,A260,31.9,2026-01-31
TA1083,T637,A037,28.84,2026-04-08
TA1084,T637,A007,17.84,2026-04-08
TA1085,T637,A009,38.68,2026-04-08
TA1086,T637,A006,32.64,2026-04-08
TA1087,T638,A051,35.47,2026-04-05
TA1088,T638,A053,27.53,2026-04-05
TA1089,T639,A081,56.54,2026-04-08
TA1090,T639,A104,86.46,2026-04-08
TA1091,T640,A135,34.62,2026-04-08
TA1092,T640,A129,162.38,2026-04-08
TA1093,T641,A154,68.0,2026-03-19
TA1094,T642,A211,72.0,2026-04-06
TA1095,T643,A294,17.76,2026-03-30
TA1096,T643,A258,56.21,2026-03-30
TA1097,T643,A263,2.37,2026-03-30
TA1098,T643,A247,85.66,2026-03-30
TA1099,T644,A069,9.0,2026-02-10
TA1100,T645,A220,11.0,2026-03-08
TA1101,T646,A278,19.0,2026-02-13
TA1102,T647,A083,23.0,2026-03-09
TA1103,T648,A143,16.33,2026-04-01
TA1104,T648,A181,26.67,2026-04-01
TA1105,T649,A209,23.0,2026-03-17
TA1106,T650,A286,21.0,2026-04-22
TA1107,T651,A088,38.0,2026-02-24
TA1108,T652,A182,41.13,2026-02-22
TA1109,T652,A196,5.87,2026-02-22
TA1110,T653,A218,21.0,2026-02-16
TA1111,T654,A271,36.21,2026-02-28
TA1112,T654,A252,7.79,2026-02-28
TA1113,T655,A119,4.09,2026-03-16
TA1114,T655,A083,50.91,2026-03-16
TA1115,T656,A124,22.0,2026-03-15
TA1116,T657,A206,24.0,2026-03-14
TA1117,T658,A271,51.0,2026-04-07
TA1118,T659,A114,19.0,2026-02-19
TA1119,T660,A212,17.0,2026-02-13
TA1120,T661,A249,19.0,2026-02-26
TA1121,T662,A218,15.0,2026-03-21
TA1122,T663,A245,12.0,2026-03-18
TA1123,T664,A117,26.0,2027-05-18
TA1124,T665,A176,55.0,2027-03-02
TA1125,T666,A218,20.0,2027-03-14
TA1126,T667,A267,45.0,2027-02-19
TA1127,T668,A089,22.0,2027-02-02
TA1128,T669,A144,37.0,2027-01-31
TA1129,T670,A210,30.0,2027-02-04
TA1130,T671,A277,51.46,2027-01-28
TA1131,T671,A283,0.54,2027-01-28
TA1132,T672,A066,5.0,2026-10-10
TA1133,T673,A207,10.0,2026-11-03
TA1134,T674,A256,5.0,2026-11-10
TA1135,T675,A207,13.0,2027-04-16
TA1136,T676,A263,18.0,2027-05-21
TA1137,T677,A208,9.0,2027-01-06
TA1138,T678,A249,14.0,2027-01-12
TA1139,T679,A083,46.0,2027-05-14
TA1140,T680,A121,23.0,2027-05-13
TA1141,T681,A203,35.0,2027-05-08
TA1142,T682,A255,50.0,2027-05-22
TA1143,T683,A217,10.0,2027-04-15
TA1144,T684,A241,9.0,2027-03-29
TA1145,T685,A116,31.0,2027-02-10
TA1146,T686,A126,51.0,2027-02-16
TA1147,T687,A215,41.45,2027-03-10
TA1148,T687,A216,7.55,2027-03-10
TA1149,T688,A283,35.0,2027-03-17
TA1150,T689,A098,27.0,2026-11-21
TA1151,T690,A206,45.88,2026-11-12
TA1152,T690,A201,4.12,2026-11-12
TA1153,T691,A241,21.0,2026-10-25
TA1154,T692,A205,9.0,2026-12-12
TA1155,T693,A271,15.0,2026-11-05
TA1156,T694,A039,7.18,2027-04-04
TA1157,T694,A020,13.26,2027-04-04
TA1158,T694,A022,12.08,2027-04-04
TA1159,T694,A005,155.48,2027-04-04
TA1160,T695,A055,40.59,2026-12-15
TA1161,T695,A045,58.41,2026-12-15
TA1162,T696,A087,31.59,2027-02-08
TA1163,T696,A074,64.06,2027-02-08
TA1164,T696,A116,41.34,2027-02-08
TA1165,T697,A136,18.49,2027-03-01
TA1166,T697,A138,86.38,2027-03-01
TA1167,T697,A135,14.74,2027-03-01
TA1168,T697,A122,4.38,2027-03-01
TA1169,T698,A191,4.31,2027-01-18
TA1170,T698,A158,1.42,2027-01-18
TA1171,T698,A177,160.97,2027-01-18
TA1172,T698,A183,27.3,2027-01-18
TA1173,T699,A211,44.34,2027-04-05
TA1174,T699,A203,14.66,2027-04-05
TA1175,T699,A204,19.56,2027-04-05
TA1176,T699,A216,63.45,2027-04-05
TA1177,T700,A271,71.0,2027-02-06
TA1178,T701,A100,47.0,2027-04-07
TA1179,T702,A216,46.0,2027-04-06
TA1180,T703,A278,16.25,2027-01-22
TA1181,T703,A260,36.75,2027-01-22
TA1182,T704,A022,72.0,2026-12-09
TA1183,T705,A048,171.69,2026-12-03
TA1184,T705,A057,0.4,2026-12-03
TA1185,T705,A049,2.9,2026-12-03
TA1186,T706,A070,34.57,2026-10-03
TA1187,T706,A097,39.43,2026-10-03
TA1188,T707,A133,78.0,2026-09-18
TA1189,T708,A177,61.0,2026-11-03
TA1190,T709,A205,86.08,2026-12-13
TA1191,T709,A211,36.92,2026-12-13
TA1192,T710,A236,58.11,2026-11-25
TA1193,T710,A288,39.89,2026-11-25
TA1194,T711,A020,86.38,2027-02-03
TA1195,T711,A014,37.61,2027-02-03
TA1196,T711,A031,37.01,2027-02-03
TA1197,T712,A045,34.13,2026-12-11
TA1198,T712,A049,162.87,2026-12-11
TA1199,T713,A086,55.29,2027-01-26
TA1200,T713,A063,15.71,2027-01-26
TA1201,T714,A132,39.57,2027-03-20
TA1202,T714,A125,59.43,2027-03-20
TA1203,T715,A143,2.88,2026-12-17
TA1204,T715,A145,112.12,2026-12-17
TA1205,T716,A203,43.17,2027-03-20
TA1206,T716,A209,124.83,2027-03-20
TA1207,T717,A225,75.34,2026-12-20
TA1208,T717,A241,15.66,2026-12-20
TA1209,T718,A068,55.0,2026-12-14
TA1210,T719,A217,27.0,2026-12-15
TA1211,T719,A208,14.0,2026-12-15
TA1212,T720,A269,39.0,2026-12-15
TA1213,T721,A006,83.0,2026-12-16
TA1214,T722,A049,66.86,2026-12-12
TA1215,T722,A046,57.14,2026-12-12
TA1216,T723,A119,72.1,2026-11-26
TA1217,T723,A064,23.9,2026-11-26
TA1218,T724,A136,8.47,2026-12-19
TA1219,T724,A131,177.53,2026-12-19
TA1220,T725,A144,37.22,2026-11-27
TA1221,T725,A152,88.62,2026-11-27
TA1222,T725,A171,68.16,2026-11-27
TA1223,T726,A206,82.63,2026-12-12
TA1224,T726,A212,32.84,2026-12-12
TA1225,T726,A203,11.53,2026-12-12
TA1226,T727,A267,86.0,2026-12-14
TA1227,T728,A216,16.0,2026-05-07
TA1228,T729,A247,7.0,2026-05-02
TA1229,T730,A002,141.45,2026-04-01
TA1230,T730,A005,54.55,2026-04-01
TA1231,T731,A052,27.21,2026-04-04
TA1232,T731,A047,30.28,2026-04-04
TA1233,T731,A059,14.4,2026-04-04
TA1234,T731,A048,84.11,2026-04-04
TA1235,T732,A067,0.21,2026-04-05
TA1236,T732,A102,0.65,2026-04-05
TA1237,T732,A089,116.66,2026-04-05
TA1238,T732,A101,45.48,2026-04-05
TA1239,T733,A135,37.46,2026-03-26
TA1240,T733,A136,161.54,2026-03-26
TA1241,T734,A158,31.38,2026-03-27
TA1242,T734,A170,114.62,2026-03-27
TA1243,T735,A211,51.22,2026-04-02
TA1244,T735,A206,16.28,2026-04-02
TA1245,T735,A209,51.79,2026-04-02
TA1246,T735,A201,32.71,2026-04-02
TA1247,T736,A260,24.42,2026-03-27
TA1248,T736,A266,55.7,2026-03-27
TA1249,T736,A281,35.26,2026-03-27
TA1250,T736,A299,20.62,2026-03-27
TA1251,T737,A116,21.42,2026-04-27
TA1252,T737,A102,35.58,2026-04-27
TA1253,T738,A131,24.0,2026-05-01
TA1254,T739,A212,17.85,2026-04-27
TA1255,T739,A202,36.15,2026-04-27
TA1256,T740,A244,56.0,2026-05-05
TA1257,T741,A112,46.0,2026-03-08
TA1258,T742,A136,39.0,2026-03-17
TA1259,T743,A203,36.0,2026-03-05
TA1260,T744,A241,40.0,2026-03-08
TA1261,T745,A104,41.0,2026-03-31
TA1262,T746,A209,25.0,2026-03-23
TA1263,T747,A292,54.0,2026-04-06
TA1264,T748,A061,17.0,2026-04-17
TA1265,T749,A208,16.0,2026-04-10
TA1266,T750,A222,17.0,2026-04-02
TA1267,T751,A107,39.0,2026-04-22
TA1268,T752,A136,52.0,2026-04-18
TA1269,T753,A210,32.63,2026-04-14
TA1270,T753,A217,7.37,2026-04-14
TA1271,T754,A225,2.04,2026-04-23
TA1272,T754,A285,52.96,2026-04-23
TA1273,T755,A118,33.84,2026-04-14
TA1274,T755,A067,7.16,2026-04-14
TA1275,T756,A210,59.0,2026-04-27
TA1276,T757,A274,53.0,2026-05-01
TA1277,T758,A102,24.0,2026-05-15
TA1278,T759,A219,49.79,2026-04-19
TA1279,T759,A220,4.21,2026-04-19
TA1280,T760,A254,30.0,2026-05-13
TA1281,T761,A066,34.0,2026-05-03
TA1282,T762,A191,30.86,2026-05-05
TA1283,T762,A200,19.14,2026-05-05
TA1284,T763,A205,28.44,2026-05-16
TA1285,T763,A216,26.56,2026-05-16
TA1286,T764,A255,41.93,2026-05-28
TA1287,T764,A227,4.07,2026-05-28
TA1288,T765,A007,114.97,2026-04-23
TA1289,T765,A012,18.03,2026-04-23
TA1290,T766,A047,28.65,2026-04-03
TA1291,T766,A056,83.35,2026-04-03
TA1292,T767,A088,7.17,2026-04-07
TA1293,T767,A077,56.83,2026-04-07
TA1294,T768,A132,53.19,2026-03-14
TA1295,T768,A136,77.81,2026-03-14
TA1296,T769,A170,135.89,2026-04-03
TA1297,T769,A159,33.11,2026-04-03
TA1298,T770,A211,65.94,2026-04-04
TA1299,T770,A215,49.09,2026-04-04
TA1300,T770,A219,52.97,2026-04-04
TA1301,T771,A279,9.11,2026-04-06
TA1302,T771,A248,51.21,2026-04-06
TA1303,T771,A221,48.21,2026-04-06
TA1304,T771,A277,72.48,2026-04-06
TA1305,T772,A103,26.0,2027-03-05
TA1306,T773,A129,28.0,2027-03-09
TA1307,T774,A211,8.17,2027-02-16
TA1308,T774,A219,39.83,2027-02-16
TA1309,T775,A298,37.0,2027-01-18
TA1310,T776,A088,12.0,2027-01-09
TA1311,T777,A208,19.0,2026-11-21
TA1312,T778,A287,19.0,2026-12-11
TA1313,T779,A110,49.0,2026-10-16
TA1314,T780,A181,27.0,2026-10-20
