delivery_id,project_id,sequence_id,shot_id,version,delivery_date,client_status,review_days,final_delivery
D415,P002,SQ022,SH557,V001,2024-03-10,Approved,13,True
D416,P002,SQ022,SH558,V001,2024-01-25,Approved,6,True
D417,P002,SQ022,SH559,V001,2024-02-04,Approved,3,True
D418,P002,SQ022,SH560,V001,2024-03-05,Rejected,9,False
D419,P002,SQ022,SH560,V002,2024-03-14,Approved,11,True
D420,P002,SQ022,SH561,V001,2024-03-06,Rejected,6,False
D421,P002,SQ022,SH561,V002,2024-03-12,Approved,8,True
D422,P002,SQ023,SH562,V001,2024-03-28,Approved,4,True
D423,P002,SQ023,SH563,V001,2024-03-13,Approved,7,True
D424,P002,SQ023,SH564,V001,2024-03-06,Approved,12,True
D425,P002,SQ023,SH565,V001,2024-04-07,Rejected,9,False
D426,P002,SQ023,SH565,V002,2024-04-16,Approved,10,True
D427,P002,SQ023,SH566,V001,2024-03-11,Approved,4,True
D428,P002,SQ023,SH567,V001,2024-04-02,Rejected,3,False
D429,P002,SQ023,SH567,V002,2024-04-05,Approved,12,True
D430,P002,SQ023,SH568,V001,2024-03-25,Approved,5,True
D431,P002,SQ023,SH569,V001,2024-03-30,Rejected,7,False
D432,P002,SQ023,SH569,V002,2024-04-06,Approved,11,True
D433,P002,SQ023,SH570,V001,2024-04-01,Rejected,8,False
D434,P002,SQ023,SH570,V002,2024-04-09,Rejected,11,False
D435,P002,SQ023,SH570,V003,2024-04-20,Rejected,2,False
D436,P002,SQ023,SH570,V004,2024-04-22,Rejected,9,False
D437,P002,SQ023,SH570,V005,2024-05-01,Rejected,1,False
D438,P002,SQ023,SH570,V006,2024-05-02,Approved,10,True
D439,P002,SQ023,SH571,V001,2024-03-21,Rejected,8,False
D440,P002,SQ023,SH571,V002,2024-03-29,Rejected,7,False
D441,P002,SQ023,SH571,V003,2024-04-05,Approved,9,True
D442,P002,SQ023,SH572,V001,2024-03-30,Rejected,1,False
D443,P002,SQ023,SH572,V002,2024-03-31,Approved,2,True
D444,P002,SQ023,SH573,V001,2024-04-02,Rejected,5,False
D445,P002,SQ023,SH573,V002,2024-04-07,Rejected,9,False
D446,P002,SQ023,SH573,V003,2024-04-16,Rejected,6,False
D447,P002,SQ023,SH573,V004,2024-04-22,Rejected,13,False
D448,P002,SQ023,SH573,V005,2024-05-05,Approved,11,True
D449,P002,SQ023,SH574,V001,2024-03-19,Approved,1,True
D450,P002,SQ023,SH575,V001,2024-02-17,Rejected,9,False
D451,P002,SQ023,SH575,V002,2024-02-26,Rejected,7,False
D452,P002,SQ023,SH575,V003,2024-03-04,Rejected,6,False
D453,P002,SQ023,SH575,V004,2024-03-10,Approved,14,True
D454,P002,SQ023,SH576,V001,2024-03-18,Rejected,10,False
D455,P002,SQ023,SH576,V002,2024-03-28,Rejected,7,False
D456,P002,SQ023,SH576,V003,2024-04-04,Approved,9,True
D457,P002,SQ023,SH577,V001,2024-03-14,Rejected,5,False
D458,P002,SQ023,SH577,V002,2024-03-19,Rejected,5,False
D459,P002,SQ023,SH577,V003,2024-03-24,Rejected,10,False
D460,P002,SQ023,SH577,V004,2024-04-03,Approved,8,True
D461,P002,SQ023,SH578,V001,2024-02-10,Rejected,1,False
D462,P002,SQ023,SH578,V002,2024-02-11,Approved,10,True
D463,P002,SQ023,SH579,V001,2024-02-27,Approved,12,True
D464,P002,SQ023,SH580,V001,2024-04-08,Rejected,6,False
D465,P002,SQ023,SH580,V002,2024-04-14,Rejected,13,False
D466,P002,SQ023,SH580,V003,2024-04-27,Approved,5,True
D467,P002,SQ023,SH581,V001,2024-03-26,Approved,12,True
D468,P002,SQ023,SH582,V001,2024-03-25,Rejected,9,False
D469,P002,SQ023,SH582,V002,2024-04-03,Rejected,3,False
D470,P002,SQ023,SH582,V003,2024-04-06,Approved,3,True
D471,P002,SQ023,SH583,V001,2024-02-23,Rejected,8,False
D472,P002,SQ023,SH583,V002,2024-03-02,Rejected,1,False
D473,P002,SQ023,SH583,V003,2024-03-03,Rejected,2,False
D474,P002,SQ023,SH583,V004,2024-03-05,Approved,4,True
D475,P002,SQ023,SH584,V001,2024-04-09,Rejected,11,False
D476,P002,SQ023,SH584,V002,2024-04-20,Approved,4,True
D477,P002,SQ023,SH585,V001,2024-02-26,Rejected,2,False
D478,P002,SQ023,SH585,V002,2024-02-28,Approved,2,True
D479,P002,SQ023,SH586,V001,2024-03-07,Rejected,2,False
D480,P002,SQ023,SH586,V002,2024-03-09,Approved,11,True
D481,P002,SQ023,SH587,V001,2024-03-02,Approved,10,True
D482,P002,SQ023,SH588,V001,2024-02-12,Rejected,10,False
D483,P002,SQ023,SH588,V002,2024-02-22,Rejected,3,False
D484,P002,SQ023,SH588,V003,2024-02-25,Rejected,1,False
D485,P002,SQ023,SH588,V004,2024-02-26,Approved,4,True
D486,P002,SQ023,SH589,V001,2024-02-26,Rejected,2,False
D487,P002,SQ023,SH589,V002,2024-02-28,Approved,10,True
D488,P002,SQ023,SH590,V001,2024-04-09,Rejected,10,False
D489,P002,SQ023,SH590,V002,2024-04-19,Rejected,9,False
D490,P002,SQ023,SH590,V003,2024-04-28,Approved,1,True
D491,P002,SQ023,SH591,V001,2024-02-22,Approved,14,True
D492,P002,SQ023,SH592,V001,2024-03-03,Rejected,13,False
D493,P002,SQ023,SH592,V002,2024-03-16,Approved,4,True
D494,P002,SQ023,SH593,V001,2024-01-31,Rejected,14,False
D495,P002,SQ023,SH593,V002,2024-02-14,Rejected,6,False
D496,P002,SQ023,SH593,V003,2024-02-20,Rejected,7,False
D497,P002,SQ023,SH593,V004,2024-02-27,Approved,14,True
D498,P002,SQ023,SH594,V001,2024-03-02,Rejected,8,False
D499,P002,SQ023,SH594,V002,2024-03-10,Rejected,9,False
D500,P002,SQ023,SH594,V003,2024-03-19,Rejected,14,False
D501,P002,SQ023,SH594,V004,2024-04-02,Approved,8,True
D502,P002,SQ023,SH595,V001,2024-02-02,Rejected,11,False
D503,P002,SQ023,SH595,V002,2024-02-13,Approved,2,True
D504,P002,SQ023,SH596,V001,2024-03-24,Rejected,7,False
D505,P002,SQ023,SH596,V002,2024-03-31,Approved,3,True
D506,P002,SQ023,SH597,V001,2024-03-25,Rejected,13,False
D507,P002,SQ023,SH597,V002,2024-04-07,Approved,7,True
D508,P002,SQ023,SH598,V001,2024-02-26,Rejected,12,False
D509,P002,SQ023,SH598,V002,2024-03-09,Approved,4,True
D510,P002,SQ023,SH599,V001,2024-04-03,Rejected,12,False
D511,P002,SQ023,SH599,V002,2024-04-15,Approved,14,True
D512,P002,SQ023,SH600,V001,2024-03-09,Rejected,2,False
D513,P002,SQ023,SH600,V002,2024-03-11,Rejected,14,False
D514,P002,SQ023,SH600,V003,2024-03-25,Rejected,6,False
D515,P002,SQ023,SH600,V004,2024-03-31,Approved,11,True
D516,P002,SQ023,SH601,V001,2024-03-30,Rejected,11,False
D517,P002,SQ023,SH601,V002,2024-04-10,Approved,8,True
D518,P002,SQ023,SH602,V001,2024-02-02,Rejected,4,False
D519,P002,SQ023,SH602,V002,2024-02-06,Approved,8,True
D520,P002,SQ023,SH603,V001,2024-03-06,Rejected,5,False
D521,P002,SQ023,SH603,V002,2024-03-11,Approved,9,True
D522,P002,SQ023,SH604,V001,2024-03-05,Rejected,7,False
D523,P002,SQ023,SH604,V002,2024-03-12,Approved,11,True
D524,P002,SQ023,SH605,V001,2024-04-04,Approved,9,True
D525,P002,SQ023,SH606,V001,2024-03-21,Rejected,10,False
D526,P002,SQ023,SH606,V002,2024-03-31,Rejected,13,False
D527,P002,SQ023,SH606,V003,2024-04-13,Rejected,3,False
D528,P002,SQ023,SH606,V004,2024-04-16,Approved,5,True
D529,P002,SQ023,SH607,V001,2024-03-10,Approved,1,True
D530,P002,SQ023,SH608,V001,2024-03-01,Rejected,4,False
D531,P002,SQ023,SH608,V002,2024-03-05,Approved,8,True
D532,P002,SQ023,SH609,V001,2024-04-01,Rejected,7,False
D533,P002,SQ023,SH609,V002,2024-04-08,Approved,4,True
D534,P002,SQ023,SH610,V001,2024-03-09,Approved,4,True
D535,P002,SQ023,SH611,V001,2024-04-09,Rejected,7,False
D536,P002,SQ023,SH611,V002,2024-04-16,Rejected,2,False
D537,P002,SQ023,SH611,V003,2024-04-18,Approved,3,True
D538,P002,SQ023,SH612,V001,2024-03-04,Rejected,5,False
D539,P002,SQ023,SH612,V002,2024-03-09,Rejected,14,False
D540,P002,SQ023,SH612,V003,2024-03-23,Rejected,1,False
D541,P002,SQ023,SH612,V004,2024-03-24,Approved,10,True
D542,P002,SQ023,SH613,V001,2024-04-03,Rejected,5,False
D543,P002,SQ023,SH613,V002,2024-04-08,Approved,7,True
D544,P002,SQ023,SH614,V001,2024-02-23,Rejected,9,False
D545,P002,SQ023,SH614,V002,2024-03-03,Approved,7,True
D546,P002,SQ023,SH615,V001,2024-03-19,Rejected,10,False
D547,P002,SQ023,SH615,V002,2024-03-29,Rejected,5,False
D548,P002,SQ023,SH615,V003,2024-04-03,Rejected,5,False
D549,P002,SQ023,SH615,V004,2024-04-08,Approved,6,True
D550,P002,SQ023,SH616,V001,2024-03-09,Rejected,8,False
D551,P002,SQ023,SH616,V002,2024-03-17,Rejected,6,False
D552,P002,SQ023,SH616,V003,2024-03-23,Rejected,8,False
D553,P002,SQ023,SH616,V004,2024-03-31,Approved,13,True
D554,P002,SQ024,SH617,V001,2023-12-31,Approved,12,True
D555,P002,SQ024,SH618,V001,2024-07-09,Approved,6,True
D556,P002,SQ024,SH619,V001,2024-05-14,Rejected,4,False
D557,P002,SQ024,SH619,V002,2024-05-18,Approved,1,True
D558,P002,SQ024,SH620,V001,2024-06-23,Rejected,10,False
D559,P002,SQ024,SH620,V002,2024-07-03,Rejected,8,False
D560,P002,SQ024,SH620,V003,2024-07-11,Rejected,14,False
D561,P002,SQ024,SH620,V004,2024-07-25,Approved,2,True
D562,P002,SQ024,SH621,V001,2024-02-08,Approved,4,True
D563,P002,SQ024,SH622,V001,2024-05-08,Rejected,8,False
D564,P002,SQ024,SH622,V002,2024-05-16,Rejected,7,False
D565,P002,SQ024,SH622,V003,2024-05-23,Rejected,2,False
D566,P002,SQ024,SH622,V004,2024-05-25,Rejected,1,False
D567,P002,SQ024,SH622,V005,2024-05-26,Approved,13,True
D568,P002,SQ024,SH623,V001,2024-04-02,Rejected,7,False
D569,P002,SQ024,SH623,V002,2024-04-09,Approved,1,True
D570,P002,SQ024,SH624,V001,2024-05-11,Approved,13,True
D571,P002,SQ024,SH625,V001,2024-06-28,Rejected,14,False
D572,P002,SQ024,SH625,V002,2024-07-12,Rejected,7,False
D573,P002,SQ024,SH625,V003,2024-07-19,Approved,4,True
D574,P002,SQ024,SH626,V001,2024-05-09,Rejected,3,False
D575,P002,SQ024,SH626,V002,2024-05-12,Rejected,6,False
D576,P002,SQ024,SH626,V003,2024-05-18,Rejected,4,False
D577,P002,SQ024,SH626,V004,2024-05-22,Approved,5,True
D578,P002,SQ024,SH627,V001,2024-02-03,Rejected,11,False
D579,P002,SQ024,SH627,V002,2024-02-14,Rejected,1,False
D580,P002,SQ024,SH627,V003,2024-02-15,Rejected,8,False
D581,P002,SQ024,SH627,V004,2024-02-23,Approved,14,True
D582,P002,SQ024,SH628,V001,2024-02-17,Rejected,5,False
D583,P002,SQ024,SH628,V002,2024-02-22,Rejected,12,False
D584,P002,SQ024,SH628,V003,2024-03-05,Approved,4,True
D585,P002,SQ024,SH629,V001,2024-06-17,Rejected,12,False
D586,P002,SQ024,SH629,V002,2024-06-29,Rejected,14,False
D587,P002,SQ024,SH629,V003,2024-07-13,Approved,6,True
D588,P002,SQ024,SH630,V001,2024-02-01,Rejected,12,False
D589,P002,SQ024,SH630,V002,2024-02-13,Approved,11,True
D590,P002,SQ024,SH631,V001,2024-06-20,Rejected,9,False
D591,P002,SQ024,SH631,V002,2024-06-29,Approved,12,True
D592,P002,SQ024,SH632,V001,2024-02-17,Rejected,11,False
D593,P002,SQ024,SH632,V002,2024-02-28,Rejected,2,False
D594,P002,SQ024,SH632,V003,2024-03-01,Rejected,5,False
D595,P002,SQ024,SH632,V004,2024-03-06,Rejected,13,False
D596,P002,SQ024,SH632,V005,2024-03-19,Rejected,10,False
D597,P002,SQ024,SH632,V006,2024-03-29,Approved,5,True
D598,P002,SQ024,SH633,V001,2023-12-27,Rejected,14,False
D599,P002,SQ024,SH633,V002,2024-01-10,Rejected,5,False
D600,P002,SQ024,SH633,V003,2024-01-15,Approved,3,True
D601,P002,SQ024,SH634,V001,2024-07-09,Rejected,10,False
D602,P002,SQ024,SH634,V002,2024-07-19,Rejected,9,False
D603,P002,SQ024,SH634,V003,2024-07-28,Approved,9,True
D604,P002,SQ024,SH635,V001,2023-09-28,Rejected,2,False
D605,P002,SQ024,SH635,V002,2023-09-30,Rejected,2,False
D606,P002,SQ024,SH635,V003,2023-10-02,Rejected,13,False
D607,P002,SQ024,SH635,V004,2023-10-15,Rejected,2,False
D608,P002,SQ024,SH635,V005,2023-10-17,Approved,5,True
D609,P002,SQ024,SH636,V001,2024-02-25,Rejected,13,False
D610,P002,SQ024,SH636,V002,2024-03-09,Approved,1,True
D611,P002,SQ024,SH637,V001,2024-02-05,Approved,10,True
D612,P002,SQ024,SH638,V001,2024-05-09,Rejected,6,False
D613,P002,SQ024,SH638,V002,2024-05-15,Rejected,2,False
D614,P002,SQ024,SH638,V003,2024-05-17,Rejected,1,False
D615,P002,SQ024,SH638,V004,2024-05-18,Approved,14,True
D616,P002,SQ024,SH639,V001,2024-08-04,Rejected,2,False
D617,P002,SQ024,SH639,V002,2024-08-06,Approved,14,True
D618,P002,SQ024,SH640,V001,2024-02-18,Rejected,13,False
D619,P002,SQ024,SH640,V002,2024-03-02,Rejected,9,False
D620,P002,SQ024,SH640,V003,2024-03-11,Rejected,5,False
D621,P002,SQ024,SH640,V004,2024-03-16,Approved,9,True
D622,P002,SQ024,SH641,V001,2024-04-13,Rejected,3,False
D623,P002,SQ024,SH641,V002,2024-04-16,Rejected,6,False
D624,P002,SQ024,SH641,V003,2024-04-22,Rejected,12,False
D625,P002,SQ024,SH641,V004,2024-05-04,Approved,11,True
D626,P002,SQ024,SH642,V001,2024-08-05,Rejected,5,False
D627,P002,SQ024,SH642,V002,2024-08-10,Approved,12,True
D628,P002,SQ024,SH643,V001,2024-03-21,Rejected,6,False
D629,P002,SQ024,SH643,V002,2024-03-27,Approved,13,True
D630,P002,SQ024,SH644,V001,2023-11-10,Rejected,10,False
D631,P002,SQ024,SH644,V002,2023-11-20,Rejected,8,False
D632,P002,SQ024,SH644,V003,2023-11-28,Rejected,5,False
D633,P002,SQ024,SH644,V004,2023-12-03,Approved,9,True
D634,P002,SQ024,SH645,V001,2024-07-22,Approved,11,True
D635,P002,SQ024,SH646,V001,2024-03-05,Rejected,8,False
D636,P002,SQ024,SH646,V002,2024-03-13,Rejected,11,False
D637,P002,SQ024,SH646,V003,2024-03-24,Approved,3,True
D638,P002,SQ024,SH647,V001,2024-04-16,Rejected,11,False
D639,P002,SQ024,SH647,V002,2024-04-27,Rejected,5,False
D640,P002,SQ024,SH647,V003,2024-05-02,Approved,7,True
D641,P002,SQ024,SH648,V001,2024-04-04,Rejected,5,False
D642,P002,SQ024,SH648,V002,2024-04-09,Rejected,9,False
D643,P002,SQ024,SH648,V003,2024-04-18,Approved,9,True
D644,P002,SQ024,SH649,V001,2024-07-23,Rejected,8,False
D645,P002,SQ024,SH649,V002,2024-07-31,Rejected,6,False
D646,P002,SQ024,SH649,V003,2024-08-06,Approved,9,True
D647,P002,SQ024,SH650,V001,2024-05-01,Rejected,13,False
D648,P002,SQ024,SH650,V002,2024-05-14,Approved,13,True
D649,P002,SQ024,SH651,V001,2024-04-08,Rejected,4,False
D650,P002,SQ024,SH651,V002,2024-04-12,Approved,14,True
D651,P002,SQ024,SH652,V001,2024-05-04,Approved,2,True
D652,P002,SQ024,SH653,V001,2024-05-02,Rejected,1,False
D653,P002,SQ024,SH653,V002,2024-05-03,Approved,6,True
D654,P002,SQ024,SH654,V001,2023-12-28,Rejected,3,False
D655,P002,SQ024,SH654,V002,2023-12-31,Rejected,1,False
D656,P002,SQ024,SH654,V003,2024-01-01,Approved,12,True
D657,P002,SQ024,SH655,V001,2024-02-20,Approved,12,True
D658,P002,SQ024,SH656,V001,2024-01-17,Rejected,5,False
D659,P002,SQ024,SH656,V002,2024-01-22,Approved,2,True
D660,P002,SQ024,SH657,V001,2024-02-13,Rejected,2,False
D661,P002,SQ024,SH657,V002,2024-02-15,Approved,7,True
D662,P002,SQ024,SH658,V001,2024-07-22,Rejected,10,False
D663,P002,SQ024,SH658,V002,2024-08-01,Rejected,7,False
D664,P002,SQ024,SH658,V003,2024-08-08,Rejected,7,False
D665,P002,SQ024,SH658,V004,2024-08-15,Rejected,7,False
D666,P002,SQ024,SH658,V005,2024-08-22,Approved,1,True
D667,P002,SQ024,SH659,V001,2023-11-19,Rejected,14,False
D668,P002,SQ024,SH659,V002,2023-12-03,Rejected,4,False
D669,P002,SQ024,SH659,V003,2023-12-07,Approved,5,True
D670,P002,SQ024,SH660,V001,2024-03-10,Rejected,13,False
D671,P002,SQ024,SH660,V002,2024-03-23,Rejected,11,False
D672,P002,SQ024,SH660,V003,2024-04-03,Rejected,6,False
D673,P002,SQ024,SH660,V004,2024-04-09,Rejected,12,False
D674,P002,SQ024,SH660,V005,2024-04-21,Approved,7,True
D675,P002,SQ024,SH661,V001,2024-04-18,Rejected,5,False
D676,P002,SQ024,SH661,V002,2024-04-23,Rejected,13,False
D677,P002,SQ024,SH661,V003,2024-05-06,Approved,4,True
D678,P002,SQ024,SH662,V001,2024-02-07,Approved,8,True
D679,P002,SQ024,SH663,V001,2024-03-16,Rejected,1,False
D680,P002,SQ024,SH663,V002,2024-03-17,Rejected,6,False
D681,P002,SQ024,SH663,V003,2024-03-23,Rejected,1,False
D682,P002,SQ024,SH663,V004,2024-03-24,Approved,4,True
D683,P002,SQ024,SH664,V001,2024-02-06,Rejected,2,False
D684,P002,SQ024,SH664,V002,2024-02-08,Approved,8,True
D685,P002,SQ024,SH665,V001,2023-11-08,Approved,5,True
D686,P002,SQ024,SH666,V001,2024-07-06,Rejected,8,False
D687,P002,SQ024,SH666,V002,2024-07-14,Approved,6,True
D688,P002,SQ024,SH667,V001,2023-12-14,Rejected,4,False
D689,P002,SQ024,SH667,V002,2023-12-18,Rejected,10,False
D690,P002,SQ024,SH667,V003,2023-12-28,Approved,2,True
D691,P002,SQ024,SH668,V001,2024-04-29,Approved,9,True
D692,P002,SQ024,SH669,V001,2023-12-19,Rejected,11,False
D693,P002,SQ024,SH669,V002,2023-12-30,Rejected,8,False
D694,P002,SQ024,SH669,V003,2024-01-07,Rejected,8,False
D695,P002,SQ024,SH669,V004,2024-01-15,Approved,10,True
D696,P002,SQ024,SH670,V001,2024-07-31,Rejected,5,False
D697,P002,SQ024,SH670,V002,2024-08-05,Approved,9,True
D698,P002,SQ024,SH671,V001,2024-01-19,Rejected,2,False
D699,P002,SQ024,SH671,V002,2024-01-21,Rejected,2,False
D700,P002,SQ024,SH671,V003,2024-01-23,Approved,14,True
D701,P002,SQ024,SH672,V001,2024-06-05,Rejected,10,False
D702,P002,SQ024,SH672,V002,2024-06-15,Approved,13,True
D703,P002,SQ024,SH673,V001,2024-05-06,Rejected,14,False
D704,P002,SQ024,SH673,V002,2024-05-20,Approved,5,True
D705,P002,SQ024,SH674,V001,2024-06-20,Approved,4,True
D706,P002,SQ024,SH675,V001,2024-03-31,Approved,6,True
D707,P002,SQ024,SH676,V001,2024-01-16,Rejected,13,False
D708,P002,SQ024,SH676,V002,2024-01-29,Rejected,14,False
D709,P002,SQ024,SH676,V003,2024-02-12,Approved,11,True
D710,P002,SQ024,SH677,V001,2024-01-14,Rejected,13,False
D711,P002,SQ024,SH677,V002,2024-01-27,Approved,7,True
D712,P002,SQ024,SH678,V001,2024-07-19,Rejected,14,False
D713,P002,SQ024,SH678,V002,2024-08-02,Rejected,2,False
D714,P002,SQ024,SH678,V003,2024-08-04,Approved,4,True
D715,P002,SQ024,SH679,V001,2024-02-18,Approved,11,True
D716,P002,SQ024,SH680,V001,2024-04-02,Rejected,4,False
D717,P002,SQ024,SH680,V002,2024-04-06,Approved,4,True
D718,P002,SQ024,SH681,V001,2023-12-04,Rejected,2,False
D719,P002,SQ024,SH681,V002,2023-12-06,Approved,11,True
D720,P002,SQ024,SH682,V001,2024-07-17,Rejected,12,False
D721,P002,SQ024,SH682,V002,2024-07-29,Rejected,12,False
D722,P002,SQ024,SH682,V003,2024-08-10,Approved,10,True
D723,P002,SQ024,SH683,V001,2024-06-07,Rejected,10,False
D724,P002,SQ024,SH683,V002,2024-06-17,Approved,11,True
D725,P002,SQ024,SH684,V001,2024-07-15,Rejected,13,False
D726,P002,SQ024,SH684,V002,2024-07-28,Rejected,3,False
D727,P002,SQ024,SH684,V003,2024-07-31,Rejected,7,False
D728,P002,SQ024,SH684,V004,2024-08-07,Rejected,6,False
D729,P002,SQ024,SH684,V005,2024-08-13,Approved,13,True
D730,P002,SQ024,SH685,V001,2023-11-27,Rejected,8,False
D731,P002,SQ024,SH685,V002,2023-12-05,Approved,3,True
D732,P002,SQ024,SH686,V001,2024-07-15,Rejected,6,False
D733,P002,SQ024,SH686,V002,2024-07-21,Rejected,13,False
D734,P002,SQ024,SH686,V003,2024-08-03,Rejected,13,False
D735,P002,SQ024,SH686,V004,2024-08-16,Rejected,6,False
D736,P002,SQ024,SH686,V005,2024-08-22,Rejected,8,False
D737,P002,SQ024,SH686,V006,2024-08-30,Approved,10,True
D738,P002,SQ024,SH687,V001,2024-01-16,Rejected,4,False
D739,P002,SQ024,SH687,V002,2024-01-20,Rejected,4,False
D740,P002,SQ024,SH687,V003,2024-01-24,Rejected,12,False
D741,P002,SQ024,SH687,V004,2024-02-05,Approved,4,True
D742,P002,SQ024,SH688,V001,2024-02-25,Rejected,9,False
D743,P002,SQ024,SH688,V002,2024-03-05,Approved,2,True
D744,P002,SQ024,SH689,V001,2024-08-06,Approved,11,True
D745,P002,SQ024,SH690,V001,2024-08-09,Approved,7,True
D746,P002,SQ024,SH691,V001,2024-06-11,Approved,11,True
D747,P002,SQ024,SH692,V001,2024-05-10,Rejected,2,False
D748,P002,SQ024,SH692,V002,2024-05-12,Approved,9,True
D749,P002,SQ024,SH693,V001,2024-07-29,Rejected,6,False
D750,P002,SQ024,SH693,V002,2024-08-04,Approved,6,True
D751,P002,SQ024,SH694,V001,2024-03-14,Rejected,2,False
D752,P002,SQ024,SH694,V002,2024-03-16,Rejected,14,False
D753,P002,SQ024,SH694,V003,2024-03-30,Rejected,2,False
D754,P002,SQ024,SH694,V004,2024-04-01,Approved,3,True
D755,P002,SQ024,SH695,V001,2024-04-19,Rejected,12,False
D756,P002,SQ024,SH695,V002,2024-05-01,Approved,3,True
D757,P002,SQ024,SH696,V001,2024-06-27,Rejected,9,False
D758,P002,SQ024,SH696,V002,2024-07-06,Rejected,2,False
D759,P002,SQ024,SH696,V003,2024-07-08,Approved,12,True
D760,P002,SQ024,SH697,V001,2024-03-03,Approved,9,True
D761,P002,SQ024,SH698,V001,2024-06-07,Approved,1,True
D762,P002,SQ024,SH699,V001,2024-08-05,Rejected,6,False
D763,P002,SQ024,SH699,V002,2024-08-11,Rejected,2,False
D764,P002,SQ024,SH699,V003,2024-08-13,Rejected,9,False
D765,P002,SQ024,SH699,V004,2024-08-22,Approved,14,True
D766,P002,SQ024,SH700,V001,2024-01-15,Rejected,9,False
D767,P002,SQ024,SH700,V002,2024-01-24,Rejected,1,False
D768,P002,SQ024,SH700,V003,2024-01-25,Approved,14,True
D769,P002,SQ024,SH701,V001,2024-07-29,Rejected,1,False
D770,P002,SQ024,SH701,V002,2024-07-30,Rejected,9,False
D771,P002,SQ024,SH701,V003,2024-08-08,Rejected,12,False
D772,P002,SQ024,SH701,V004,2024-08-20,Approved,10,True
D773,P002,SQ024,SH702,V001,2023-12-04,Rejected,11,False
D774,P002,SQ024,SH702,V002,2023-12-15,Approved,5,True
D775,P002,SQ024,SH703,V001,2024-08-02,Rejected,3,False
D776,P002,SQ024,SH703,V002,2024-08-05,Rejected,10,False
D777,P002,SQ024,SH703,V003,2024-08-15,Approved,7,True
D778,P002,SQ024,SH704,V001,2024-02-02,Rejected,14,False
D779,P002,SQ024,SH704,V002,2024-02-16,Rejected,3,False
D780,P002,SQ024,SH704,V003,2024-02-19,Approved,4,True
D781,P002,SQ024,SH705,V001,2024-04-21,Rejected,6,False
D782,P002,SQ024,SH705,V002,2024-04-27,Approved,9,True
D783,P002,SQ024,SH706,V001,2023-11-10,Approved,12,True
D784,P002,SQ024,SH707,V001,2024-05-02,Rejected,3,False
D785,P002,SQ024,SH707,V002,2024-05-05,Rejected,10,False
D786,P002,SQ024,SH707,V003,2024-05-15,Rejected,1,False
D787,P002,SQ024,SH707,V004,2024-05-16,Approved,3,True
D788,P002,SQ025,SH708,V001,2024-02-01,Approved,4,True
D789,P002,SQ025,SH709,V001,2024-01-23,Rejected,3,False
D790,P002,SQ025,SH709,V002,2024-01-26,Approved,8,True
D791,P002,SQ025,SH710,V001,2024-02-09,Approved,10,True
D792,P002,SQ025,SH711,V001,2024-02-03,Rejected,1,False
D793,P002,SQ025,SH711,V002,2024-02-04,Rejected,2,False
D794,P002,SQ025,SH711,V003,2024-02-06,Rejected,3,False
D795,P002,SQ025,SH711,V004,2024-02-09,Approved,13,True
D796,P002,SQ025,SH712,V001,2024-02-04,Rejected,7,False
D797,P002,SQ025,SH712,V002,2024-02-11,Rejected,5,False
D798,P002,SQ025,SH712,V003,2024-02-16,Rejected,1,False
D799,P002,SQ025,SH712,V004,2024-02-17,Approved,9,True
D800,P002,SQ025,SH713,V001,2024-02-14,Approved,10,True
D801,P002,SQ025,SH714,V001,2024-01-19,Rejected,9,False
D802,P002,SQ025,SH714,V002,2024-01-28,Rejected,8,False
D803,P002,SQ025,SH714,V003,2024-02-05,Rejected,10,False
D804,P002,SQ025,SH714,V004,2024-02-15,Approved,8,True
D805,P002,SQ025,SH715,V001,2024-01-24,Rejected,13,False
D806,P002,SQ025,SH715,V002,2024-02-06,Approved,9,True
D807,P002,SQ025,SH716,V001,2024-02-17,Rejected,6,False
D808,P002,SQ025,SH716,V002,2024-02-23,Rejected,13,False
D809,P002,SQ025,SH716,V003,2024-03-07,Approved,14,True
D810,P002,SQ025,SH717,V001,2024-02-01,Rejected,6,False
D811,P002,SQ025,SH717,V002,2024-02-07,Rejected,2,False
D812,P002,SQ025,SH717,V003,2024-02-09,Approved,8,True
D813,P002,SQ025,SH718,V001,2024-01-31,Rejected,1,False
D814,P002,SQ025,SH718,V002,2024-02-01,Rejected,6,False
D815,P002,SQ025,SH718,V003,2024-02-07,Rejected,1,False
D816,P002,SQ025,SH718,V004,2024-02-08,Rejected,7,False
D817,P002,SQ025,SH718,V005,2024-02-15,Rejected,11,False
D818,P002,SQ025,SH718,V006,2024-02-26,Approved,13,True
