render_id,project_id,sequence_id,shot_id,frame_count,render_engine,render_status,render_hours,submission_date,completion_date
R320,P001,SQ020,SH535,129,Arnold,Failed,6.63,2025-12-28,2025-12-28
R321,P001,SQ020,SH536,113,Arnold,Failed,4.13,2025-12-12,2025-12-12
R322,P001,SQ020,SH536,113,V-Ray,Success,2.31,2025-12-24,2025-12-24
R323,P001,SQ020,SH536,113,V-Ray,Success,5.09,2025-12-23,2025-12-23
R324,P001,SQ020,SH537,73,V-Ray,Success,2.66,2026-01-12,2026-01-12
R325,P002,SQ021,SH538,101,V-Ray,Success,4.31,2024-01-15,2024-01-15
R326,P002,SQ021,SH538,101,V-Ray,Success,4.29,2024-01-12,2024-01-12
R327,P002,SQ021,SH538,101,Arnold,Success,2.96,2024-01-21,2024-01-21
R328,P002,SQ021,SH539,204,V-Ray,Success,18.3,2023-11-29,2023-11-29
R329,P002,SQ021,SH539,204,Arnold,Success,16.09,2023-11-27,2023-11-27
R330,P002,SQ021,SH540,220,Arnold,Success,13.03,2023-11-28,2023-11-28
R331,P002,SQ021,SH541,102,Arnold,Success,3.16,2023-11-14,2023-11-14
R332,P002,SQ021,SH542,163,Arnold,Success,12.12,2024-02-03,2024-02-03
R333,P002,SQ021,SH542,163,Arnold,Success,9.11,2024-02-01,2024-02-01
R334,P002,SQ021,SH542,163,RenderMan,Success,15.08,2024-01-26,2024-01-26
R335,P002,SQ021,SH543,179,Arnold,Success,11.55,2024-01-09,2024-01-09
R336,P002,SQ021,SH544,47,RenderMan,Success,2.28,2023-12-29,2023-12-29
R337,P002,SQ021,SH545,569,Arnold,Success,95.11,2023-11-10,2023-11-13
R338,P002,SQ021,SH546,106,V-Ray,Success,5.11,2023-12-18,2023-12-18
R339,P002,SQ021,SH547,227,Arnold,Success,14.66,2024-01-17,2024-01-17
R340,P002,SQ021,SH547,227,RenderMan,Success,15.45,2024-01-28,2024-01-28
R341,P002,SQ021,SH547,227,Arnold,Success,21.29,2024-01-30,2024-01-30
R342,P002,SQ021,SH548,253,Arnold,Success,14.33,2024-02-18,2024-02-18
R343,P002,SQ022,SH549,277,Arnold,Success,23.61,2023-12-22,2023-12-22
R344,P002,SQ022,SH549,277,V-Ray,Success,22.07,2023-12-21,2023-12-21
R345,P002,SQ022,SH550,934,Arnold,Success,209.04,2024-01-15,2024-01-23
R346,P002,SQ022,SH551,243,RenderMan,Failed,16.11,2024-01-26,2024-01-26
R347,P002,SQ022,SH551,243,V-Ray,Failed,12.88,2024-01-20,2024-01-20
R348,P002,SQ022,SH551,243,Arnold,Success,23.35,2024-01-19,2024-01-19
R349,P002,SQ022,SH552,278,Arnold,Success,23.06,2024-01-09,2024-01-09
R350,P002,SQ022,SH552,278,Arnold,Success,24.0,2024-01-03,2024-01-04
R351,P002,SQ022,SH553,732,Arnold,Success,85.61,2024-02-01,2024-02-04
R352,P002,SQ022,SH553,732,V-Ray,Success,107.73,2024-01-31,2024-02-04
R353,P002,SQ022,SH554,530,V-Ray,Success,109.47,2023-12-31,2024-01-04
R354,P002,SQ022,SH555,817,V-Ray,Success,153.38,2023-12-13,2023-12-19
R355,P002,SQ022,SH556,103,V-Ray,Success,2.94,2024-01-19,2024-01-19
R356,P002,SQ022,SH557,56,V-Ray,Success,2.02,2023-12-23,2023-12-23
R357,P002,SQ022,SH557,56,V-Ray,Success,1.73,2023-12-23,2023-12-23
R358,P002,SQ022,SH558,197,Arnold,Success,11.3,2023-12-23,2023-12-23
R359,P002,SQ022,SH558,197,Arnold,Success,12.45,2023-12-24,2023-12-24
R360,P002,SQ022,SH559,75,V-Ray,Success,2.7,2024-01-22,2024-01-22
R361,P002,SQ022,SH559,75,Arnold,Success,1.81,2024-01-21,2024-01-21
R362,P002,SQ022,SH560,205,V-Ray,Failed,10.39,2023-12-23,2023-12-23
R363,P002,SQ022,SH560,205,V-Ray,Success,10.39,2023-12-17,2023-12-17
R364,P002,SQ022,SH560,205,RenderMan,Success,16.25,2023-12-29,2023-12-29
R365,P002,SQ022,SH561,492,V-Ray,Success,73.3,2024-01-09,2024-01-12
R366,P002,SQ023,SH562,55,Arnold,Success,2.71,2024-02-24,2024-02-24
R367,P002,SQ023,SH562,55,V-Ray,Success,1.27,2024-03-06,2024-03-06
R368,P002,SQ023,SH562,55,Arnold,Success,1.1,2024-02-26,2024-02-26
R369,P002,SQ023,SH563,124,Arnold,Success,10.12,2024-03-07,2024-03-07
R370,P002,SQ023,SH563,124,Arnold,Success,9.32,2024-02-24,2024-02-24
R371,P002,SQ023,SH563,124,RenderMan,Success,10.19,2024-02-27,2024-02-27
R372,P002,SQ023,SH564,63,Arnold,Failed,1.94,2024-02-19,2024-02-19
R373,P002,SQ023,SH564,63,Arnold,Success,1.4,2024-02-17,2024-02-17
R374,P002,SQ023,SH564,63,V-Ray,Success,2.31,2024-02-17,2024-02-17
R375,P002,SQ023,SH565,69,Arnold,Success,3.24,2024-02-26,2024-02-26
R376,P002,SQ023,SH566,102,Arnold,Success,3.29,2024-02-27,2024-02-27
R377,P002,SQ023,SH567,210,V-Ray,Success,19.4,2024-01-26,2024-01-26
R378,P002,SQ023,SH567,210,Arnold,Failed,19.33,2024-02-04,2024-02-04
R379,P002,SQ023,SH567,210,Arnold,Success,11.48,2024-01-28,2024-01-28
R380,P002,SQ023,SH568,58,V-Ray,Failed,2.46,2024-02-21,2024-02-21
R381,P002,SQ023,SH568,58,RenderMan,Success,2.78,2024-02-23,2024-02-23
R382,P002,SQ023,SH569,89,Arnold,Success,2.11,2024-02-17,2024-02-17
R383,P002,SQ023,SH569,89,Arnold,Success,2.83,2024-02-14,2024-02-14
R384,P002,SQ023,SH569,89,RenderMan,Success,3.94,2024-02-03,2024-02-03
R385,P002,SQ023,SH570,851,Arnold,Success,191.35,2024-02-18,2024-02-25
R386,P002,SQ023,SH571,232,Arnold,Success,15.51,2024-02-23,2024-02-23
R387,P002,SQ023,SH571,232,Arnold,Success,14.84,2024-02-11,2024-02-11
R388,P002,SQ023,SH571,232,RenderMan,Success,20.71,2024-02-23,2024-02-23
R389,P002,SQ023,SH572,392,V-Ray,Success,96.96,2024-02-04,2024-02-08
R390,P002,SQ023,SH572,392,Arnold,Success,89.5,2024-02-03,2024-02-06
R391,P002,SQ023,SH573,731,V-Ray,Success,171.67,2024-01-28,2024-02-04
R392,P002,SQ023,SH573,731,RenderMan,Success,106.58,2024-02-07,2024-02-11
R393,P002,SQ023,SH574,77,Arnold,Success,2.68,2024-02-25,2024-02-25
R394,P002,SQ023,SH575,269,Arnold,Success,22.12,2024-02-14,2024-02-14
R395,P002,SQ023,SH576,283,V-Ray,Failed,21.93,2024-02-17,2024-02-17
R396,P002,SQ023,SH577,122,V-Ray,Success,11.72,2024-02-21,2024-02-21
R397,P002,SQ023,SH577,122,Arnold,Success,7.36,2024-02-17,2024-02-17
R398,P002,SQ023,SH577,122,V-Ray,Success,8.23,2024-02-22,2024-02-22
R399,P002,SQ023,SH578,796,V-Ray,Success,146.4,2024-02-07,2024-02-13
R400,P002,SQ023,SH579,113,Arnold,Success,2.93,2024-02-21,2024-02-21
R401,P002,SQ023,SH579,113,RenderMan,Success,5.56,2024-02-14,2024-02-14
R402,P002,SQ023,SH579,113,Arnold,Success,4.49,2024-02-20,2024-02-20
R403,P002,SQ023,SH580,270,Arnold,Success,18.68,2024-02-16,2024-02-16
R404,P002,SQ023,SH580,270,RenderMan,Success,18.38,2024-02-20,2024-02-20
R405,P002,SQ023,SH581,79,Arnold,Success,2.43,2024-02-01,2024-02-01
R406,P002,SQ023,SH581,79,Arnold,Failed,2.19,2024-02-04,2024-02-04
R407,P002,SQ023,SH581,79,RenderMan,Success,1.94,2024-02-06,2024-02-06
R408,P002,SQ023,SH582,271,Arnold,Success,22.23,2024-02-16,2024-02-16
R409,P002,SQ023,SH582,271,Arnold,Success,15.52,2024-02-18,2024-02-18
R410,P002,SQ023,SH582,271,Arnold,Success,15.09,2024-02-11,2024-02-11
R411,P002,SQ023,SH583,464,Arnold,Success,104.76,2024-02-19,2024-02-23
R412,P002,SQ023,SH584,208,Arnold,Success,11.14,2024-02-20,2024-02-20
R413,P002,SQ023,SH584,208,Arnold,Success,20.04,2024-02-18,2024-02-18
R414,P002,SQ023,SH585,758,Arnold,Failed,141.73,2024-01-21,2024-01-26
R415,P002,SQ023,SH585,758,RenderMan,Success,112.67,2024-01-31,2024-02-04
R416,P002,SQ023,SH586,95,RenderMan,Success,4.73,2024-02-27,2024-02-27
R417,P002,SQ023,SH587,111,V-Ray,Success,4.33,2024-02-17,2024-02-17
R418,P002,SQ023,SH588,225,RenderMan,Success,18.16,2024-02-11,2024-02-11
R419,P002,SQ023,SH588,225,V-Ray,Success,21.0,2024-02-03,2024-02-03
R420,P002,SQ023,SH589,818,Arnold,Success,87.27,2024-02-17,2024-02-20
R421,P002,SQ023,SH589,818,V-Ray,Failed,158.73,2024-02-14,2024-02-20
R422,P002,SQ023,SH589,818,V-Ray,Success,140.47,2024-02-12,2024-02-17
R423,P002,SQ023,SH590,178,V-Ray,Success,17.2,2024-01-31,2024-01-31
R424,P002,SQ023,SH590,178,RenderMan,Success,15.42,2024-02-01,2024-02-01
R425,P002,SQ023,SH591,264,RenderMan,Success,17.55,2024-02-26,2024-02-26
R426,P002,SQ023,SH591,264,Arnold,Success,21.62,2024-02-19,2024-02-19
R427,P002,SQ023,SH591,264,Arnold,Success,17.45,2024-02-14,2024-02-14
R428,P002,SQ023,SH592,144,Arnold,Success,10.44,2024-02-06,2024-02-06
R429,P002,SQ023,SH592,144,Arnold,Success,10.75,2024-01-30,2024-01-30
R430,P002,SQ023,SH593,207,V-Ray,Success,20.55,2024-02-01,2024-02-01
R431,P002,SQ023,SH593,207,Arnold,Success,15.22,2024-01-21,2024-01-21
R432,P002,SQ023,SH593,207,Arnold,Success,18.42,2024-01-26,2024-01-26
R433,P002,SQ023,SH594,274,Arnold,Failed,13.71,2024-02-09,2024-02-09
R434,P002,SQ023,SH594,274,Arnold,Success,21.77,2024-02-17,2024-02-17
R435,P002,SQ023,SH594,274,V-Ray,Success,27.02,2024-02-17,2024-02-18
R436,P002,SQ023,SH595,569,Arnold,Failed,100.45,2024-01-25,2024-01-29
R437,P002,SQ023,SH595,569,Arnold,Success,94.61,2024-01-22,2024-01-25
R438,P002,SQ023,SH595,569,Arnold,Success,134.9,2024-01-31,2024-02-05
R439,P002,SQ023,SH596,167,Arnold,Success,15.87,2024-02-28,2024-02-28
R440,P002,SQ023,SH596,167,Arnold,Success,10.68,2024-02-24,2024-02-24
R441,P002,SQ023,SH596,167,RenderMan,Success,12.61,2024-02-28,2024-02-28
R442,P002,SQ023,SH597,73,Arnold,Success,2.61,2024-02-22,2024-02-22
R443,P002,SQ023,SH597,73,V-Ray,Success,2.11,2024-02-24,2024-02-24
R444,P002,SQ023,SH597,73,Arnold,Success,1.61,2024-02-25,2024-02-25
R445,P002,SQ023,SH598,188,Arnold,Success,12.2,2024-02-07,2024-02-07
R446,P002,SQ023,SH598,188,Arnold,Success,14.6,2024-01-28,2024-01-28
R447,P002,SQ023,SH599,231,Arnold,Success,16.83,2024-02-20,2024-02-20
R448,P002,SQ023,SH599,231,Arnold,Success,22.81,2024-02-20,2024-02-20
R449,P002,SQ023,SH600,193,Arnold,Success,10.32,2024-02-23,2024-02-23
R450,P002,SQ023,SH600,193,Arnold,Success,17.75,2024-02-28,2024-02-28
R451,P002,SQ023,SH600,193,Arnold,Success,17.13,2024-02-22,2024-02-22
R452,P002,SQ023,SH601,48,Arnold,Failed,1.1,2024-02-15,2024-02-15
R453,P002,SQ023,SH601,48,RenderMan,Success,1.57,2024-02-14,2024-02-14
R454,P002,SQ023,SH602,837,Arnold,Failed,92.55,2024-01-28,2024-01-31
R455,P002,SQ023,SH602,837,V-Ray,Success,160.21,2024-01-27,2024-02-02
R456,P002,SQ023,SH602,837,V-Ray,Failed,200.37,2024-01-30,2024-02-07
R457,P002,SQ023,SH603,293,Arnold,Success,20.41,2024-02-03,2024-02-03
R458,P002,SQ023,SH603,293,V-Ray,Success,17.37,2024-01-29,2024-01-29
R459,P002,SQ023,SH603,293,Arnold,Success,17.99,2024-02-06,2024-02-06
R460,P002,SQ023,SH604,45,V-Ray,Success,1.51,2024-03-02,2024-03-02
R461,P002,SQ023,SH604,45,V-Ray,Success,1.0,2024-02-20,2024-02-20
R462,P002,SQ023,SH604,45,Arnold,Success,1.8,2024-02-23,2024-02-23
R463,P002,SQ023,SH605,95,Arnold,Success,2.2,2024-02-15,2024-02-15
R464,P002,SQ023,SH605,95,Arnold,Success,4.34,2024-02-07,2024-02-07
R465,P002,SQ023,SH605,95,Arnold,Success,4.04,2024-02-16,2024-02-16
R466,P002,SQ023,SH606,287,V-Ray,Failed,25.4,2024-02-12,2024-02-13
R467,P002,SQ023,SH606,287,Arnold,Success,21.37,2024-02-17,2024-02-17
R468,P002,SQ023,SH606,287,Arnold,Success,22.8,2024-02-10,2024-02-10
R469,P002,SQ023,SH607,78,Arnold,Success,1.96,2024-01-21,2024-01-21
R470,P002,SQ023,SH607,78,Arnold,Success,3.14,2024-01-29,2024-01-29
R471,P002,SQ023,SH608,493,V-Ray,Success,50.97,2024-02-16,2024-02-18
R472,P002,SQ023,SH608,493,V-Ray,Success,56.4,2024-02-05,2024-02-07
R473,P002,SQ023,SH609,763,Arnold,Success,149.48,2024-03-03,2024-03-09
R474,P002,SQ023,SH609,763,Arnold,Success,143.96,2024-02-23,2024-02-28
R475,P002,SQ023,SH609,763,RenderMan,Success,189.28,2024-03-01,2024-03-08
R476,P002,SQ023,SH610,52,V-Ray,Success,1.5,2024-02-11,2024-02-11
R477,P002,SQ023,SH610,52,RenderMan,Success,1.7,2024-02-14,2024-02-14
R478,P002,SQ023,SH611,208,Arnold,Success,20.03,2024-02-04,2024-02-04
R479,P002,SQ023,SH611,208,V-Ray,Success,18.47,2024-01-29,2024-01-29
R480,P002,SQ023,SH612,325,Arnold,Success,63.46,2024-02-07,2024-02-09
R481,P002,SQ023,SH612,325,RenderMan,Success,37.06,2024-02-05,2024-02-06
R482,P002,SQ023,SH612,325,Arnold,Success,58.14,2024-02-06,2024-02-08
R483,P002,SQ023,SH613,222,Arnold,Success,18.48,2024-02-04,2024-02-04
R484,P002,SQ023,SH613,222,Arnold,Failed,13.22,2024-02-17,2024-02-17
R485,P002,SQ023,SH613,222,Arnold,Success,13.76,2024-02-17,2024-02-17
R486,P002,SQ023,SH614,94,Arnold,Success,4.39,2024-02-08,2024-02-08
R487,P002,SQ023,SH615,266,V-Ray,Success,25.84,2024-02-04,2024-02-05
R488,P002,SQ023,SH615,266,V-Ray,Success,24.22,2024-01-31,2024-02-01
R489,P002,SQ023,SH616,168,Arnold,Success,10.86,2024-02-05,2024-02-05
R490,P002,SQ023,SH616,168,V-Ray,Success,9.27,2024-01-29,2024-01-29
R491,P002,SQ024,SH617,64,Arnold,Failed,2.6,2023-10-26,2023-10-26
R492,P002,SQ024,SH617,64,Arnold,Success,1.71,2023-10-22,2023-10-22
R493,P002,SQ024,SH617,64,RenderMan,Success,2.66,2023-10-24,2023-10-24
R494,P002,SQ024,SH618,64,Arnold,Success,2.89,2023-11-19,2023-11-19
R495,P002,SQ024,SH619,226,V-Ray,Success,19.23,2023-12-15,2023-12-15
R496,P002,SQ024,SH619,226,RenderMan,Failed,20.43,2023-12-19,2023-12-19
R497,P002,SQ024,SH620,693,V-Ray,Success,136.31,2024-01-15,2024-01-20
R498,P002,SQ024,SH621,149,V-Ray,Success,9.41,2023-10-16,2023-10-16
R499,P002,SQ024,SH622,666,Arnold,Success,133.62,2023-08-16,2023-08-21
R500,P002,SQ024,SH623,75,RenderMan,Success,3.75,2024-01-28,2024-01-28
R501,P002,SQ024,SH623,75,RenderMan,Failed,2.4,2024-02-02,2024-02-02
R502,P002,SQ024,SH623,75,V-Ray,Success,3.28,2024-02-04,2024-02-04
R503,P002,SQ024,SH624,252,RenderMan,Success,16.01,2024-01-11,2024-01-11
R504,P002,SQ024,SH625,925,Arnold,Failed,190.14,2023-10-20,2023-10-27
R505,P002,SQ024,SH625,925,Arnold,Success,117.26,2023-10-10,2023-10-14
R506,P002,SQ024,SH625,925,Arnold,Success,95.82,2023-10-11,2023-10-14
R507,P002,SQ024,SH626,440,Arnold,Failed,60.02,2023-12-06,2023-12-08
R508,P002,SQ024,SH626,440,RenderMan,Success,87.61,2023-12-14,2023-12-17
R509,P002,SQ024,SH626,440,RenderMan,Success,83.05,2023-12-13,2023-12-16
R510,P002,SQ024,SH627,195,Arnold,Success,9.93,2024-01-24,2024-01-24
R511,P002,SQ024,SH627,195,V-Ray,Success,13.9,2024-01-19,2024-01-19
R512,P002,SQ024,SH628,713,V-Ray,Success,87.92,2023-10-28,2023-10-31
R513,P002,SQ024,SH628,713,Arnold,Success,102.15,2023-10-26,2023-10-30
R514,P002,SQ024,SH628,713,Arnold,Success,102.06,2023-10-30,2023-11-03
R515,P002,SQ024,SH629,161,RenderMan,Success,15.13,2023-08-10,2023-08-10
R516,P002,SQ024,SH629,161,Arnold,Success,12.05,2023-08-23,2023-08-23
R517,P002,SQ024,SH630,99,V-Ray,Success,2.73,2023-11-09,2023-11-09
R518,P002,SQ024,SH630,99,Arnold,Success,4.24,2023-11-20,2023-11-20
R519,P002,SQ024,SH630,99,RenderMan,Success,3.67,2023-11-18,2023-11-18
R520,P002,SQ024,SH631,86,Arnold,Success,4.02,2023-10-31,2023-10-31
R521,P002,SQ024,SH631,86,Arnold,Success,2.73,2023-10-21,2023-10-21
R522,P002,SQ024,SH632,463,RenderMan,Success,64.81,2023-12-11,2023-12-13
R523,P002,SQ024,SH632,463,Arnold,Success,60.48,2023-12-16,2023-12-18
R524,P002,SQ024,SH632,463,Arnold,Success,75.84,2023-12-21,2023-12-24
R525,P002,SQ024,SH633,199,Arnold,Success,18.34,2023-11-27,2023-11-27
R526,P002,SQ024,SH633,199,Arnold,Success,16.93,2023-12-01,2023-12-01
R527,P002,SQ024,SH633,199,Arnold,Success,18.91,2023-11-28,2023-11-28
R528,P002,SQ024,SH634,128,Arnold,Success,7.86,2023-11-05,2023-11-05
R529,P002,SQ024,SH634,128,Arnold,Failed,12.01,2023-11-11,2023-11-11
R530,P002,SQ024,SH635,764,Arnold,Success,156.91,2023-08-21,2023-08-27
R531,P002,SQ024,SH636,178,Arnold,Success,12.94,2024-01-06,2024-01-06
R532,P002,SQ024,SH636,178,Arnold,Success,14.4,2024-01-11,2024-01-11
R533,P002,SQ024,SH637,196,Arnold,Success,11.91,2023-10-03,2023-10-03
R534,P002,SQ024,SH637,196,Arnold,Success,9.97,2023-10-03,2023-10-03
R535,P002,SQ024,SH637,196,V-Ray,Success,12.76,2023-10-01,2023-10-01
R536,P002,SQ024,SH638,124,Arnold,Success,11.2,2023-09-27,2023-09-27
R537,P002,SQ024,SH638,124,Arnold,Success,7.66,2023-09-30,2023-09-30
R538,P002,SQ024,SH639,50,V-Ray,Success,1.49,2023-12-21,2023-12-21
R539,P002,SQ024,SH639,50,V-Ray,Success,1.86,2023-12-13,2023-12-13
R540,P002,SQ024,SH639,50,V-Ray,Success,1.85,2023-12-18,2023-12-18
R541,P002,SQ024,SH640,235,Arnold,Success,17.77,2024-01-25,2024-01-25
R542,P002,SQ024,SH640,235,V-Ray,Failed,18.01,2024-01-13,2024-01-13
R543,P002,SQ024,SH641,278,V-Ray,Success,27.07,2024-02-03,2024-02-04
R544,P002,SQ024,SH642,120,RenderMan,Success,8.27,2023-08-31,2023-08-31
R545,P002,SQ024,SH643,121,V-Ray,Success,7.07,2023-12-18,2023-12-18
R546,P002,SQ024,SH644,242,Arnold,Success,16.63,2023-10-09,2023-10-09
R547,P002,SQ024,SH644,242,Arnold,Failed,18.61,2023-10-17,2023-10-17
R548,P002,SQ024,SH644,242,Arnold,Success,19.0,2023-10-04,2023-10-04
R549,P002,SQ024,SH645,253,Arnold,Success,23.05,2023-11-20,2023-11-20
R550,P002,SQ024,SH645,253,Arnold,Success,21.52,2023-11-22,2023-11-22
R551,P002,SQ024,SH645,253,RenderMan,Success,19.43,2023-11-18,2023-11-18
R552,P002,SQ024,SH646,266,Arnold,Success,13.66,2023-08-06,2023-08-06
R553,P002,SQ024,SH646,266,Arnold,Success,14.99,2023-08-08,2023-08-08
R554,P002,SQ024,SH646,266,RenderMan,Success,18.75,2023-08-12,2023-08-12
R555,P002,SQ024,SH647,217,RenderMan,Failed,17.36,2023-09-09,2023-09-09
R556,P002,SQ024,SH647,217,V-Ray,Success,21.05,2023-08-31,2023-08-31
R557,P002,SQ024,SH648,176,V-Ray,Success,14.82,2023-11-24,2023-11-24
R558,P002,SQ024,SH649,249,RenderMan,Failed,14.96,2023-11-22,2023-11-22
R559,P002,SQ024,SH649,249,RenderMan,Success,17.85,2023-11-21,2023-11-21
R560,P002,SQ024,SH649,249,V-Ray,Success,22.13,2023-11-25,2023-11-25
R561,P002,SQ024,SH650,710,RenderMan,Success,132.07,2024-02-01,2024-02-06
R562,P002,SQ024,SH651,46,V-Ray,Success,1.41,2024-01-05,2024-01-05
R563,P002,SQ024,SH651,46,Arnold,Success,1.15,2024-01-19,2024-01-19
R564,P002,SQ024,SH651,46,RenderMan,Success,1.97,2024-01-19,2024-01-19
R565,P002,SQ024,SH652,108,Arnold,Success,4.11,2024-01-21,2024-01-21
R566,P002,SQ024,SH652,108,V-Ray,Success,4.95,2024-01-26,2024-01-26
R567,P002,SQ024,SH652,108,V-Ray,Success,5.22,2024-01-20,2024-01-20
R568,P002,SQ024,SH653,141,V-Ray,Success,11.7,2023-10-24,2023-10-24
R569,P002,SQ024,SH653,141,Arnold,Failed,13.25,2023-11-01,2023-11-01
R570,P002,SQ024,SH654,182,V-Ray,Success,16.22,2023-10-21,2023-10-21
R571,P002,SQ024,SH655,41,RenderMan,Success,0.85,2023-10-30,2023-10-30
R572,P002,SQ024,SH655,41,Arnold,Success,2.05,2023-10-27,2023-10-27
R573,P002,SQ024,SH655,41,Arnold,Success,0.94,2023-11-05,2023-11-05
R574,P002,SQ024,SH656,241,RenderMan,Success,22.76,2024-01-14,2024-01-14
R575,P002,SQ024,SH656,241,V-Ray,Success,14.13,2024-01-08,2024-01-08
R576,P002,SQ024,SH656,241,Arnold,Success,20.89,2024-01-08,2024-01-08
R577,P002,SQ024,SH657,271,V-Ray,Success,20.05,2023-12-14,2023-12-14
R578,P002,SQ024,SH657,271,V-Ray,Success,18.65,2023-12-12,2023-12-12
R579,P002,SQ024,SH658,818,Arnold,Success,83.24,2024-02-01,2024-02-04
R580,P002,SQ024,SH658,818,Arnold,Failed,199.76,2024-01-31,2024-02-08
R581,P002,SQ024,SH658,818,V-Ray,Success,171.13,2024-01-26,2024-02-02
R582,P002,SQ024,SH659,229,Arnold,Success,20.75,2023-08-04,2023-08-04
R583,P002,SQ024,SH659,229,Arnold,Success,16.66,2023-08-14,2023-08-14
R584,P002,SQ024,SH660,640,Arnold,Success,138.46,2023-10-23,2023-10-28
R585,P002,SQ024,SH660,640,Arnold,Success,151.62,2023-10-26,2023-11-01
R586,P002,SQ024,SH661,191,Arnold,Success,14.68,2024-01-19,2024-01-19
R587,P002,SQ024,SH661,191,Arnold,Success,16.04,2024-01-15,2024-01-15
R588,P002,SQ024,SH662,75,V-Ray,Success,2.9,2023-12-02,2023-12-02
R589,P002,SQ024,SH663,280,Arnold,Success,24.48,2023-12-24,2023-12-25
R590,P002,SQ024,SH664,91,Arnold,Success,3.72,2024-01-10,2024-01-10
R591,P002,SQ024,SH664,91,Arnold,Success,4.5,2023-12-29,2023-12-29
R592,P002,SQ024,SH664,91,Arnold,Success,2.33,2023-12-30,2023-12-30
R593,P002,SQ024,SH665,106,V-Ray,Success,5.14,2023-09-22,2023-09-22
R594,P002,SQ024,SH666,51,V-Ray,Failed,1.73,2023-09-29,2023-09-29
R595,P002,SQ024,SH666,51,Arnold,Success,1.42,2023-09-30,2023-09-30
R596,P002,SQ024,SH667,125,Arnold,Success,10.64,2023-11-17,2023-11-17
R597,P002,SQ024,SH667,125,Arnold,Success,8.46,2023-11-10,2023-11-10
R598,P002,SQ024,SH668,80,Arnold,Success,2.25,2024-01-17,2024-01-17
R599,P002,SQ024,SH669,150,Arnold,Success,11.48,2023-12-07,2023-12-07
R600,P002,SQ024,SH669,150,V-Ray,Success,7.83,2023-12-09,2023-12-09
R601,P002,SQ024,SH669,150,Arnold,Success,11.42,2023-12-01,2023-12-01
R602,P002,SQ024,SH670,158,RenderMan,Success,13.91,2023-08-19,2023-08-19
R603,P002,SQ024,SH671,457,V-Ray,Success,73.24,2023-09-05,2023-09-08
R604,P002,SQ024,SH671,457,Arnold,Success,89.17,2023-09-12,2023-09-15
R605,P002,SQ024,SH672,112,V-Ray,Success,2.26,2024-02-01,2024-02-01
R606,P002,SQ024,SH673,70,Arnold,Success,3.41,2023-08-13,2023-08-13
R607,P002,SQ024,SH674,196,Arnold,Success,14.52,2023-08-03,2023-08-03
R608,P002,SQ024,SH675,83,RenderMan,Success,4.12,2023-10-02,2023-10-02
R609,P002,SQ024,SH675,83,Arnold,Failed,2.42,2023-09-29,2023-09-29
R610,P002,SQ024,SH676,126,Arnold,Success,11.91,2024-01-01,2024-01-01
R611,P002,SQ024,SH677,201,Arnold,Success,19.49,2023-09-06,2023-09-06
R612,P002,SQ024,SH678,472,V-Ray,Success,67.12,2023-12-17,2023-12-19
R613,P002,SQ024,SH678,472,Arnold,Failed,110.35,2023-12-20,2023-12-24
R614,P002,SQ024,SH678,472,Arnold,Success,79.84,2023-12-21,2023-12-24
R615,P002,SQ024,SH679,156,Arnold,Success,12.23,2023-07-31,2023-07-31
R616,P002,SQ024,SH679,156,Arnold,Success,15.24,2023-08-08,2023-08-08
R617,P002,SQ024,SH679,156,Arnold,Success,12.32,2023-08-10,2023-08-10
R618,P002,SQ024,SH680,56,Arnold,Failed,1.43,2023-10-25,2023-10-25
R619,P002,SQ024,SH680,56,Arnold,Success,1.3,2023-10-26,2023-10-26
R620,P002,SQ024,SH680,56,V-Ray,Success,1.78,2023-11-07,2023-11-07
R621,P002,SQ024,SH681,67,Arnold,Failed,2.03,2023-10-20,2023-10-20
R622,P002,SQ024,SH682,234,Arnold,Success,18.6,2023-10-31,2023-10-31
R623,P002,SQ024,SH682,234,RenderMan,Success,14.76,2023-11-05,2023-11-05
R624,P002,SQ024,SH683,985,Arnold,Success,233.98,2023-10-24,2023-11-02
R625,P002,SQ024,SH684,304,Arnold,Success,40.21,2024-01-14,2024-01-15
R626,P002,SQ024,SH685,89,Arnold,Success,4.09,2023-08-23,2023-08-23
R627,P002,SQ024,SH686,536,V-Ray,Failed,80.78,2023-08-15,2023-08-18
R628,P002,SQ024,SH686,536,V-Ray,Success,65.11,2023-08-15,2023-08-17
R629,P002,SQ024,SH686,536,Arnold,Success,76.08,2023-08-13,2023-08-16
R630,P002,SQ024,SH687,947,Arnold,Success,100.12,2023-12-09,2023-12-13
R631,P002,SQ024,SH687,947,Arnold,Success,230.28,2023-12-13,2023-12-22
R632,P002,SQ024,SH687,947,V-Ray,Success,171.07,2023-12-14,2023-12-21
R633,P002,SQ024,SH688,40,Arnold,Success,1.7,2024-01-12,2024-01-12
R634,P002,SQ024,SH688,40,Arnold,Success,1.8,2024-01-16,2024-01-16
R635,P002,SQ024,SH688,40,RenderMan,Failed,0.96,2024-01-10,2024-01-10
R636,P002,SQ024,SH689,132,Arnold,Success,10.11,2023-10-11,2023-10-11
R637,P002,SQ024,SH689,132,Arnold,Failed,8.41,2023-10-08,2023-10-08
R638,P002,SQ024,SH689,132,Arnold,Success,9.72,2023-10-02,2023-10-02
R639,P002,SQ024,SH690,55,Arnold,Failed,1.6,2024-01-17,2024-01-17
