shot_id,project_id,sequence_id,shot_name,complexity,frame_count,start_date,end_date,status
SH286,P001,SQ012,P001_SEQ120_SH090,Low,74,2026-12-26,2027-01-10,In Progress
SH287,P001,SQ012,P001_SEQ120_SH100,Low,51,2026-11-26,2026-12-15,In Progress
SH288,P001,SQ012,P001_SEQ120_SH110,Medium,256,2026-10-14,2026-11-12,In Progress
SH289,P001,SQ012,P001_SEQ120_SH120,Low,93,2027-01-06,2027-01-29,In Progress
SH290,P001,SQ012,P001_SEQ120_SH130,High,823,2026-12-05,2027-04-27,In Progress
SH291,P001,SQ012,P001_SEQ120_SH140,High,555,2026-10-20,2026-12-11,In Progress
SH292,P001,SQ012,P001_SEQ120_SH150,Low,51,2026-10-16,2027-02-11,In Progress
SH293,P001,SQ012,P001_SEQ120_SH160,Low,70,2026-11-10,2027-02-11,In Progress
SH294,P001,SQ012,P001_SEQ120_SH170,High,559,2027-01-11,2027-02-16,In Progress
SH295,P001,SQ012,P001_SEQ120_SH180,Medium,141,2026-11-05,2027-04-21,In Progress
SH296,P001,SQ012,P001_SEQ120_SH190,Low,85,2027-01-02,2027-03-14,In Progress
SH297,P001,SQ012,P001_SEQ120_SH200,High,410,2026-12-14,2027-05-10,In Progress
SH298,P001,SQ012,P001_SEQ120_SH210,Medium,134,2026-12-15,2027-02-27,In Progress
SH299,P001,SQ012,P001_SEQ120_SH220,Low,99,2026-12-14,2027-01-16,In Progress
SH300,P001,SQ012,P001_SEQ120_SH230,Low,90,2026-12-18,2027-03-04,In Progress
SH301,P001,SQ012,P001_SEQ120_SH240,Low,82,2026-12-02,2027-02-28,In Progress
SH302,P001,SQ012,P001_SEQ120_SH250,Low,103,2027-02-01,2027-06-13,In Progress
SH303,P001,SQ012,P001_SEQ120_SH260,High,673,2027-01-27,2027-02-06,In Progress
SH304,P001,SQ012,P001_SEQ120_SH270,High,770,2027-02-04,2027-03-21,In Progress
SH305,P001,SQ012,P001_SEQ120_SH280,Medium,140,2026-11-05,2027-02-07,In Progress
SH306,P001,SQ013,P001_SEQ130_SH010,Low,98,2026-09-28,2027-01-23,In Progress
SH307,P001,SQ013,P001_SEQ130_SH020,Low,40,2026-08-17,2026-09-26,In Progress
SH308,P001,SQ013,P001_SEQ130_SH030,High,411,2026-07-24,2027-07-17,In Progress
SH309,P001,SQ013,P001_SEQ130_SH040,Medium,129,2026-07-25,2026-11-24,In Progress
SH310,P001,SQ013,P001_SEQ130_SH050,Medium,254,2026-05-16,2026-07-21,In Progress
SH311,P001,SQ014,P001_SEQ140_SH010,Medium,163,2026-01-21,2026-09-17,In Progress
SH312,P001,SQ014,P001_SEQ140_SH020,High,475,2025-12-26,2026-03-07,Completed
SH313,P001,SQ014,P001_SEQ140_SH030,Medium,156,2025-11-29,2026-03-21,Completed
SH314,P001,SQ014,P001_SEQ140_SH040,Medium,219,2025-12-06,2026-06-23,Completed
SH315,P001,SQ014,P001_SEQ140_SH050,Low,44,2025-12-29,2026-03-21,Completed
SH316,P001,SQ014,P001_SEQ140_SH060,High,511,2026-02-13,2026-07-13,In Progress
SH317,P001,SQ014,P001_SEQ140_SH070,Medium,271,2026-04-08,2026-04-22,Completed
SH318,P001,SQ014,P001_SEQ140_SH080,Low,82,2025-10-28,2026-06-07,Completed
SH319,P001,SQ014,P001_SEQ140_SH090,Low,87,2025-11-26,2026-03-13,Completed
SH320,P001,SQ014,P001_SEQ140_SH100,High,454,2026-01-24,2026-02-03,Completed
SH321,P001,SQ014,P001_SEQ140_SH110,Low,109,2025-12-03,2026-09-20,In Progress
SH322,P001,SQ014,P001_SEQ140_SH120,Medium,238,2025-11-02,2026-08-10,In Progress
SH323,P001,SQ015,P001_SEQ150_SH010,Low,109,2026-06-11,2026-07-12,In Progress
SH324,P001,SQ015,P001_SEQ150_SH020,Low,74,2026-02-28,2027-05-04,In Progress
SH325,P001,SQ015,P001_SEQ150_SH030,Medium,228,2026-02-02,2027-05-27,In Progress
SH326,P001,SQ015,P001_SEQ150_SH040,Medium,145,2025-12-12,2026-02-27,Completed
SH327,P001,SQ015,P001_SEQ150_SH050,Medium,215,2026-01-31,2027-05-04,In Progress
SH328,P001,SQ015,P001_SEQ150_SH060,Low,87,2026-02-04,2026-02-22,Completed
SH329,P001,SQ015,P001_SEQ150_SH070,Medium,298,2025-11-29,2026-05-29,Completed
SH330,P001,SQ015,P001_SEQ150_SH080,Medium,228,2026-03-08,2027-02-04,In Progress
SH331,P001,SQ015,P001_SEQ150_SH090,Medium,227,2026-04-21,2027-03-01,In Progress
SH332,P001,SQ015,P001_SEQ150_SH100,Medium,227,2026-03-01,2027-03-03,In Progress
SH333,P001,SQ015,P001_SEQ150_SH110,Medium,149,2026-04-14,2027-05-02,In Progress
SH334,P001,SQ015,P001_SEQ150_SH120,Medium,148,2026-07-06,2027-06-14,In Progress
SH335,P001,SQ015,P001_SEQ150_SH130,Low,82,2026-01-03,2026-09-30,In Progress
SH336,P001,SQ015,P001_SEQ150_SH140,Low,116,2026-02-22,2027-03-25,In Progress
SH337,P001,SQ015,P001_SEQ150_SH150,Medium,126,2026-03-21,2026-10-06,In Progress
SH338,P001,SQ015,P001_SEQ150_SH160,Medium,201,2025-12-06,2027-03-24,In Progress
SH339,P001,SQ015,P001_SEQ150_SH170,Medium,293,2026-04-28,2027-03-27,In Progress
SH340,P001,SQ015,P001_SEQ150_SH180,Low,71,2025-12-21,2026-01-27,Completed
SH341,P001,SQ015,P001_SEQ150_SH190,Medium,238,2026-04-25,2026-10-26,In Progress
SH342,P001,SQ015,P001_SEQ150_SH200,Low,86,2026-06-20,2026-07-02,In Progress
SH343,P001,SQ015,P001_SEQ150_SH210,High,878,2026-06-11,2026-10-16,In Progress
SH344,P001,SQ015,P001_SEQ150_SH220,Low,89,2025-11-08,2027-04-01,In Progress
SH345,P001,SQ016,P001_SEQ160_SH010,Medium,231,2026-02-27,2026-05-07,Completed
SH346,P001,SQ016,P001_SEQ160_SH020,High,780,2026-06-27,2026-11-11,In Progress
SH347,P001,SQ016,P001_SEQ160_SH030,High,733,2026-04-24,2026-07-17,In Progress
SH348,P001,SQ016,P001_SEQ160_SH040,Low,80,2026-01-04,2026-09-17,In Progress
SH349,P001,SQ016,P001_SEQ160_SH050,Low,72,2026-01-12,2026-01-21,Completed
SH350,P001,SQ016,P001_SEQ160_SH060,High,885,2026-02-09,2026-07-11,In Progress
SH351,P001,SQ016,P001_SEQ160_SH070,Low,95,2026-02-18,2026-09-25,In Progress
SH352,P001,SQ016,P001_SEQ160_SH080,Low,48,2026-04-23,2026-11-07,In Progress
SH353,P001,SQ016,P001_SEQ160_SH090,Low,70,2026-01-15,2026-04-16,Completed
SH354,P001,SQ016,P001_SEQ160_SH100,Medium,240,2026-01-08,2026-06-04,Completed
SH355,P001,SQ016,P001_SEQ160_SH110,Low,87,2026-06-30,2026-10-12,In Progress
SH356,P001,SQ016,P001_SEQ160_SH120,Low,109,2026-06-15,2026-10-12,In Progress
SH357,P001,SQ016,P001_SEQ160_SH130,Medium,182,2026-02-27,2026-10-01,In Progress
SH358,P001,SQ016,P001_SEQ160_SH140,Medium,199,2026-01-18,2026-10-01,In Progress
SH359,P001,SQ016,P001_SEQ160_SH150,Medium,141,2026-01-12,2026-09-17,In Progress
SH360,P001,SQ016,P001_SEQ160_SH160,High,849,2026-05-26,2026-11-29,In Progress
SH361,P001,SQ016,P001_SEQ160_SH170,Low,60,2026-02-28,2026-04-25,Completed
SH362,P001,SQ016,P001_SEQ160_SH180,High,612,2026-04-02,2026-06-15,Completed
SH363,P001,SQ016,P001_SEQ160_SH190,Low,106,2026-01-05,2026-05-28,Completed
SH364,P001,SQ016,P001_SEQ160_SH200,Low,43,2026-05-09,2026-09-22,In Progress
SH365,P001,SQ016,P001_SEQ160_SH210,High,810,2026-03-27,2026-12-29,In Progress
SH366,P001,SQ016,P001_SEQ160_SH220,Medium,240,2026-03-05,2026-07-13,In Progress
SH367,P001,SQ016,P001_SEQ160_SH230,Low,54,2026-01-11,2026-03-01,Completed
SH368,P001,SQ016,P001_SEQ160_SH240,Medium,239,2026-05-04,2026-08-31,In Progress
SH369,P001,SQ016,P001_SEQ160_SH250,Medium,244,2026-05-08,2026-06-30,In Progress
SH370,P001,SQ016,P001_SEQ160_SH260,Medium,249,2026-05-13,2026-09-25,In Progress
SH371,P001,SQ016,P001_SEQ160_SH270,High,858,2026-05-04,2026-07-11,In Progress
SH372,P001,SQ016,P001_SEQ160_SH280,Low,59,2026-06-21,2026-11-29,In Progress
SH373,P001,SQ016,P001_SEQ160_SH290,Low,49,2026-05-29,2026-06-12,Completed
SH374,P001,SQ016,P001_SEQ160_SH300,Medium,196,2026-03-25,2026-08-15,In Progress
SH375,P001,SQ016,P001_SEQ160_SH310,Low,47,2026-06-22,2026-07-20,In Progress
SH376,P001,SQ016,P001_SEQ160_SH320,Medium,277,2026-04-18,2026-10-18,In Progress
SH377,P001,SQ016,P001_SEQ160_SH330,High,975,2026-04-09,2026-08-21,In Progress
SH378,P001,SQ016,P001_SEQ160_SH340,Medium,177,2026-02-07,2026-09-06,In Progress
SH379,P001,SQ016,P001_SEQ160_SH350,High,904,2026-01-12,2026-04-14,Completed
SH380,P001,SQ016,P001_SEQ160_SH360,Low,116,2026-02-13,2026-09-25,In Progress
SH381,P001,SQ016,P001_SEQ160_SH370,High,474,2026-04-02,2026-09-27,In Progress
SH382,P001,SQ016,P001_SEQ160_SH380,Medium,243,2026-02-24,2026-08-24,In Progress
SH383,P001,SQ016,P001_SEQ160_SH390,Low,108,2026-04-01,2026-05-19,Completed
SH384,P001,SQ016,P001_SEQ160_SH400,Low,41,2026-04-10,2026-08-07,In Progress
SH385,P001,SQ016,P001_SEQ160_SH410,Low,114,2026-02-19,2026-06-10,Completed
SH386,P001,SQ016,P001_SEQ160_SH420,Medium,171,2026-03-22,2026-09-03,In Progress
SH387,P001,SQ016,P001_SEQ160_SH430,Medium,156,2026-04-03,2026-09-14,In Progress
SH388,P001,SQ016,P001_SEQ160_SH440,High,413,2026-05-12,2026-08-17,In Progress
SH389,P001,SQ016,P001_SEQ160_SH450,Medium,267,2026-03-03,2026-11-20,In Progress
SH390,P001,SQ016,P001_SEQ160_SH460,Low,63,2026-01-21,2026-08-13,In Progress
SH391,P001,SQ016,P001_SEQ160_SH470,Medium,157,2026-02-20,2026-07-02,In Progress
SH392,P001,SQ016,P001_SEQ160_SH480,Low,76,2026-02-07,2026-10-15,In Progress
SH393,P001,SQ016,P001_SEQ160_SH490,Low,116,2026-04-01,2026-10-28,In Progress
SH394,P001,SQ016,P001_SEQ160_SH500,Medium,134,2026-06-19,2026-09-14,In Progress
SH395,P001,SQ016,P001_SEQ160_SH510,Medium,244,2026-05-27,2026-12-24,In Progress
SH396,P001,SQ016,P001_SEQ160_SH520,Medium,239,2026-05-12,2026-07-12,In Progress
SH397,P001,SQ016,P001_SEQ160_SH530,Low,63,2026-03-01,2026-04-22,Completed
SH398,P001,SQ016,P001_SEQ160_SH540,Medium,191,2026-02-02,2026-06-19,Completed
SH399,P001,SQ016,P001_SEQ160_SH550,High,750,2026-04-03,2026-07-24,In Progress
SH400,P001,SQ016,P001_SEQ160_SH560,Medium,140,2026-06-28,2026-09-08,In Progress
SH401,P001,SQ016,P001_SEQ160_SH570,Medium,240,2026-03-17,2026-06-26,Completed
SH402,P001,SQ016,P001_SEQ160_SH580,High,862,2026-02-17,2026-11-02,In Progress
SH403,P001,SQ016,P001_SEQ160_SH590,High,630,2026-05-18,2026-12-29,In Progress
SH404,P001,SQ016,P001_SEQ160_SH600,Medium,181,2026-03-25,2026-07-08,In Progress
SH405,P001,SQ016,P001_SEQ160_SH610,Medium,295,2026-04-20,2026-09-21,In Progress
SH406,P001,SQ016,P001_SEQ160_SH620,Low,92,2026-06-30,2026-07-20,In Progress
SH407,P001,SQ016,P001_SEQ160_SH630,Medium,166,2026-06-12,2026-09-27,In Progress
SH408,P001,SQ016,P001_SEQ160_SH640,Medium,156,2026-03-20,2026-06-17,Completed
SH409,P001,SQ016,P001_SEQ160_SH650,Low,68,2026-04-11,2026-12-23,In Progress
SH410,P001,SQ016,P001_SEQ160_SH660,Low,70,2026-03-12,2026-11-12,In Progress
SH411,P001,SQ016,P001_SEQ160_SH670,High,775,2026-01-29,2026-08-27,In Progress
SH412,P001,SQ016,P001_SEQ160_SH680,Low,61,2026-04-27,2026-06-28,Completed
SH413,P001,SQ016,P001_SEQ160_SH690,Low,46,2026-03-06,2026-10-05,In Progress
SH414,P001,SQ016,P001_SEQ160_SH700,Low,85,2026-01-04,2026-10-13,In Progress
SH415,P001,SQ016,P001_SEQ160_SH710,Low,109,2026-02-01,2026-11-09,In Progress
SH416,P001,SQ016,P001_SEQ160_SH720,Medium,153,2026-04-01,2026-06-23,Completed
SH417,P001,SQ016,P001_SEQ160_SH730,Low,53,2026-06-06,2026-07-07,In Progress
SH418,P001,SQ016,P001_SEQ160_SH740,Low,115,2026-04-24,2026-07-31,In Progress
SH419,P001,SQ016,P001_SEQ160_SH750,Medium,259,2026-01-20,2026-03-10,Completed
SH420,P001,SQ016,P001_SEQ160_SH760,Low,114,2026-01-08,2026-03-31,Completed
SH421,P001,SQ016,P001_SEQ160_SH770,Low,107,2026-03-30,2026-12-10,In Progress
SH422,P001,SQ016,P001_SEQ160_SH780,Low,117,2026-05-21,2026-07-22,In Progress
SH423,P001,SQ016,P001_SEQ160_SH790,Low,47,2026-05-13,2026-05-26,Completed
SH424,P001,SQ016,P001_SEQ160_SH800,High,926,2026-05-18,2026-11-28,In Progress
SH425,P001,SQ016,P001_SEQ160_SH810,Low,106,2026-05-04,2026-07-20,In Progress
SH426,P001,SQ016,P001_SEQ160_SH820,Medium,250,2026-04-06,2026-12-26,In Progress
SH427,P001,SQ016,P001_SEQ160_SH830,Medium,183,2026-05-24,2026-12-01,In Progress
SH428,P001,SQ016,P001_SEQ160_SH840,Low,84,2026-03-27,2026-06-21,Completed
SH429,P001,SQ016,P001_SEQ160_SH850,Low,75,2026-03-22,2026-10-24,In Progress
SH430,P001,SQ016,P001_SEQ160_SH860,Medium,224,2026-05-19,2026-12-24,In Progress
SH431,P001,SQ016,P001_SEQ160_SH870,High,491,2026-06-27,2026-11-28,In Progress
SH432,P001,SQ016,P001_SEQ160_SH880,High,360,2026-01-22,2026-04-25,Completed
SH433,P001,SQ017,P001_SEQ170_SH010,Medium,204,2026-07-24,2026-10-19,In Progress
SH434,P001,SQ017,P001_SEQ170_SH020,Medium,176,2026-04-04,2026-05-18,Completed
SH435,P001,SQ017,P001_SEQ170_SH030,Low,49,2026-04-28,2026-08-13,In Progress
SH436,P001,SQ017,P001_SEQ170_SH040,Medium,265,2026-06-20,2026-09-02,In Progress
SH437,P001,SQ017,P001_SEQ170_SH050,Low,76,2026-06-22,2026-08-27,In Progress
SH438,P001,SQ017,P001_SEQ170_SH060,High,605,2026-09-02,2026-11-21,In Progress
SH439,P001,SQ017,P001_SEQ170_SH070,Low,49,2026-04-19,2026-06-01,Completed
SH440,P001,SQ017,P001_SEQ170_SH080,Low,100,2026-03-28,2026-05-12,Completed
SH441,P001,SQ017,P001_SEQ170_SH090,Medium,218,2026-08-31,2026-12-09,In Progress
SH442,P001,SQ017,P001_SEQ170_SH100,Medium,195,2026-04-12,2026-10-28,In Progress
SH443,P001,SQ017,P001_SEQ170_SH110,High,600,2026-05-02,2026-12-02,In Progress
SH444,P001,SQ017,P001_SEQ170_SH120,High,688,2026-09-01,2026-12-23,In Progress
SH445,P001,SQ017,P001_SEQ170_SH130,Medium,158,2026-04-28,2027-02-19,In Progress
SH446,P001,SQ017,P001_SEQ170_SH140,Low,104,2026-05-01,2026-06-26,Completed
SH447,P001,SQ017,P001_SEQ170_SH150,Medium,163,2026-07-23,2026-08-17,In Progress
SH448,P001,SQ017,P001_SEQ170_SH160,Low,64,2026-06-02,2026-08-09,In Progress
SH449,P001,SQ017,P001_SEQ170_SH170,Low,68,2026-05-04,2026-11-03,In Progress
SH450,P001,SQ017,P001_SEQ170_SH180,High,351,2026-06-22,2027-01-03,In Progress
SH451,P001,SQ017,P001_SEQ170_SH190,Low,62,2026-04-22,2026-11-09,In Progress
SH452,P001,SQ017,P001_SEQ170_SH200,High,400,2026-05-09,2026-07-02,In Progress
SH453,P001,SQ017,P001_SEQ170_SH210,Low,107,2026-04-06,2026-10-22,In Progress
SH454,P001,SQ017,P001_SEQ170_SH220,Medium,245,2026-07-23,2026-08-09,In Progress
SH455,P001,SQ017,P001_SEQ170_SH230,Medium,188,2026-03-22,2026-04-06,Completed
SH456,P001,SQ017,P001_SEQ170_SH240,Low,114,2026-04-02,2026-11-03,In Progress
SH457,P001,SQ017,P001_SEQ170_SH250,Low,88,2026-09-02,2026-12-29,In Progress
SH458,P001,SQ017,P001_SEQ170_SH260,Medium,158,2026-04-26,2026-10-09,In Progress
SH459,P001,SQ017,P001_SEQ170_SH270,Medium,272,2026-08-06,2026-11-20,In Progress
SH460,P001,SQ017,P001_SEQ170_SH280,High,452,2026-04-20,2026-07-27,In Progress
SH461,P001,SQ017,P001_SEQ170_SH290,Low,101,2026-08-01,2026-12-29,In Progress
SH462,P001,SQ017,P001_SEQ170_SH300,Medium,254,2026-07-15,2026-12-13,In Progress
SH463,P001,SQ017,P001_SEQ170_SH310,Low,100,2026-09-02,2027-01-30,In Progress
SH464,P001,SQ017,P001_SEQ170_SH320,High,852,2026-05-05,2026-06-06,Completed
SH465,P001,SQ017,P001_SEQ170_SH330,Low,47,2026-06-07,2027-01-09,In Progress
SH466,P001,SQ017,P001_SEQ170_SH340,Medium,247,2026-04-12,2027-01-31,In Progress
SH467,P001,SQ017,P001_SEQ170_SH350,Medium,283,2026-06-08,2026-08-01,In Progress
SH468,P001,SQ017,P001_SEQ170_SH360,Low,62,2026-05-13,2026-12-04,In Progress
SH469,P001,SQ017,P001_SEQ170_SH370,Medium,227,2026-05-16,2027-02-24,In Progress
SH470,P001,SQ017,P001_SEQ170_SH380,High,477,2026-05-22,2026-06-08,Completed
SH471,P001,SQ017,P001_SEQ170_SH390,Medium,221,2026-08-06,2026-08-26,In Progress
SH472,P001,SQ017,P001_SEQ170_SH400,Low,92,2026-04-28,2026-10-15,In Progress
SH473,P001,SQ017,P001_SEQ170_SH410,Medium,207,2026-04-03,2026-08-18,In Progress
SH474,P001,SQ017,P001_SEQ170_SH420,Low,93,2026-03-27,2026-05-03,Completed
SH475,P001,SQ017,P001_SEQ170_SH430,Low,112,2026-06-18,2026-09-09,In Progress
SH476,P001,SQ017,P001_SEQ170_SH440,High,692,2026-07-12,2026-07-24,In Progress
SH477,P001,SQ017,P001_SEQ170_SH450,Medium,256,2026-07-02,2026-08-06,In Progress
SH478,P001,SQ017,P001_SEQ170_SH460,Medium,279,2026-08-08,2026-10-07,In Progress
SH479,P001,SQ017,P001_SEQ170_SH470,Medium,166,2026-04-16,2027-01-31,In Progress
SH480,P001,SQ017,P001_SEQ170_SH480,High,590,2026-04-02,2026-12-28,In Progress
SH481,P001,SQ017,P001_SEQ170_SH490,Medium,148,2026-04-20,2026-09-16,In Progress
SH482,P001,SQ017,P001_SEQ170_SH500,Medium,195,2026-09-04,2026-12-05,In Progress
SH483,P001,SQ017,P001_SEQ170_SH510,Low,49,2026-08-04,2027-01-17,In Progress
SH484,P001,SQ017,P001_SEQ170_SH520,High,844,2026-03-24,2026-10-11,In Progress
SH485,P001,SQ017,P001_SEQ170_SH530,Medium,237,2026-06-22,2026-11-22,In Progress
SH486,P001,SQ017,P001_SEQ170_SH540,Medium,246,2026-06-27,2027-02-11,In Progress
SH487,P001,SQ017,P001_SEQ170_SH550,Medium,213,2026-05-02,2026-12-27,In Progress
SH488,P001,SQ017,P001_SEQ170_SH560,Medium,243,2026-04-27,2027-02-15,In Progress
SH489,P001,SQ017,P001_SEQ170_SH570,Medium,262,2026-06-22,2026-12-13,In Progress
SH490,P001,SQ017,P001_SEQ170_SH580,Low,56,2026-04-08,2026-09-26,In Progress
SH491,P001,SQ017,P001_SEQ170_SH590,High,603,2026-03-20,2026-05-04,Completed
SH492,P001,SQ017,P001_SEQ170_SH600,Medium,204,2026-08-19,2026-09-09,In Progress
SH493,P001,SQ017,P001_SEQ170_SH610,Medium,250,2026-04-18,2026-10-29,In Progress
SH494,P001,SQ017,P001_SEQ170_SH620,High,940,2026-06-24,2026-08-17,In Progress
SH495,P001,SQ017,P001_SEQ170_SH630,Low,110,2026-04-15,2026-12-08,In Progress
SH496,P001,SQ017,P001_SEQ170_SH640,Medium,248,2026-08-15,2026-12-16,In Progress
SH497,P001,SQ017,P001_SEQ170_SH650,High,476,2026-03-24,2027-01-15,In Progress
SH498,P001,SQ017,P001_SEQ170_SH660,Medium,243,2026-08-14,2026-11-15,In Progress
SH499,P001,SQ017,P001_SEQ170_SH670,Low,75,2026-08-19,2027-02-23,In Progress
SH500,P001,SQ017,P001_SEQ170_SH680,Low,98,2026-05-05,2026-06-01,Completed
SH501,P001,SQ017,P001_SEQ170_SH690,Low,60,2026-08-12,2026-08-22,In Progress
SH502,P001,SQ017,P001_SEQ170_SH700,Low,78,2026-04-24,2026-10-02,In Progress
SH503,P001,SQ017,P001_SEQ170_SH710,High,409,2026-05-03,2026-09-06,In Progress
SH504,P001,SQ017,P001_SEQ170_SH720,Low,79,2026-04-17,2026-07-12,In Progress
SH505,P001,SQ017,P001_SEQ170_SH730,Low,69,2026-06-12,2026-10-14,In Progress
SH506,P001,SQ017,P001_SEQ170_SH740,High,809,2026-04-07,2026-05-28,Completed
SH507,P001,SQ017,P001_SEQ170_SH750,Low,90,2026-06-11,2026-06-23,Completed
SH508,P001,SQ017,P001_SEQ170_SH760,Low,75,2026-08-19,2026-12-29,In Progress
SH509,P001,SQ017,P001_SEQ170_SH770,Low,42,2026-04-08,2026-10-03,In Progress
SH510,P001,SQ018,P001_SEQ180_SH010,Low,60,2025-10-11,2025-11-18,Completed
SH511,P001,SQ018,P001_SEQ180_SH020,Low,103,2025-10-12,2025-10-27,Completed
SH512,P001,SQ018,P001_SEQ180_SH030,Medium,138,2025-10-10,2025-11-10,Completed
SH513,P001,SQ018,P001_SEQ180_SH040,High,414,2025-09-26,2025-11-04,Completed
SH514,P001,SQ018,P001_SEQ180_SH050,Medium,179,2025-10-02,2025-10-17,Completed
SH515,P001,SQ018,P001_SEQ180_SH060,Medium,199,2025-10-18,2025-11-10,Completed
SH516,P001,SQ018,P001_SEQ180_SH070,Low,63,2025-10-08,2025-11-10,Completed
SH517,P001,SQ018,P001_SEQ180_SH080,Medium,298,2025-10-16,2025-11-12,Completed
SH518,P001,SQ018,P001_SEQ180_SH090,Medium,250,2025-10-19,2025-11-06,Completed
SH519,P001,SQ018,P001_SEQ180_SH100,High,621,2025-10-09,2025-10-18,Completed
SH520,P001,SQ018,P001_SEQ180_SH110,Medium,162,2025-10-10,2025-10-20,Completed
SH521,P001,SQ018,P001_SEQ180_SH120,Medium,209,2025-10-14,2025-10-26,Completed
SH522,P001,SQ018,P001_SEQ180_SH130,Low,106,2025-10-18,2025-10-27,Completed
SH523,P001,SQ019,P001_SEQ190_SH010,High,736,2026-04-15,2026-09-12,In Progress
SH524,P001,SQ019,P001_SEQ190_SH020,Low,67,2025-10-11,2025-12-23,Completed
SH525,P001,SQ019,P001_SEQ190_SH030,Low,55,2026-06-15,2026-10-03,In Progress
SH526,P001,SQ019,P001_SEQ190_SH040,Medium,157,2025-12-08,2026-04-29,Completed
SH527,P001,SQ019,P001_SEQ190_SH050,Low,77,2026-04-16,2026-06-25,Completed
SH528,P001,SQ019,P001_SEQ190_SH060,Low,47,2026-01-30,2026-07-12,In Progress
SH529,P001,SQ019,P001_SEQ190_SH070,Medium,248,2026-03-10,2026-11-19,In Progress
SH530,P001,SQ019,P001_SEQ190_SH080,Low,68,2026-02-02,2026-02-09,Completed
SH531,P001,SQ019,P001_SEQ190_SH090,High,604,2026-05-07,2026-11-08,In Progress
SH532,P001,SQ020,P001_SEQ200_SH010,High,809,2025-12-10,2026-03-09,Completed
SH533,P001,SQ020,P001_SEQ200_SH020,Medium,121,2025-12-06,2026-01-02,Completed
SH534,P001,SQ020,P001_SEQ200_SH030,Medium,135,2025-12-14,2026-02-23,Completed
SH535,P001,SQ020,P001_SEQ200_SH040,Medium,129,2026-01-01,2026-02-10,Completed
SH536,P001,SQ020,P001_SEQ200_SH050,Low,113,2025-12-15,2026-02-02,Completed
SH537,P001,SQ020,P001_SEQ200_SH060,Low,73,2026-01-03,2026-02-12,Completed
SH538,P002,SQ021,P002_SEQ010_SH010,Low,101,2024-01-14,2024-04-26,Completed
SH539,P002,SQ021,P002_SEQ010_SH020,Medium,204,2023-11-28,2024-02-04,Completed
SH540,P002,SQ021,P002_SEQ010_SH030,Medium,220,2023-12-02,2024-02-06,Completed
SH541,P002,SQ021,P002_SEQ010_SH040,Low,102,2023-11-11,2024-03-17,Completed
SH542,P002,SQ021,P002_SEQ010_SH050,Medium,163,2024-01-29,2024-05-21,Completed
SH543,P002,SQ021,P002_SEQ010_SH060,Medium,179,2024-01-06,2024-05-15,Completed
SH544,P002,SQ021,P002_SEQ010_SH070,Low,47,2023-12-30,2024-03-06,Completed
SH545,P002,SQ021,P002_SEQ010_SH080,High,569,2023-11-07,2024-04-28,Completed
SH546,P002,SQ021,P002_SEQ010_SH090,Low,106,2023-12-22,2024-05-19,Completed
SH547,P002,SQ021,P002_SEQ010_SH100,Medium,227,2024-01-21,2024-04-08,Completed
SH548,P002,SQ021,P002_SEQ010_SH110,Medium,253,2024-02-18,2024-05-25,Completed
SH549,P002,SQ022,P002_SEQ020_SH010,Medium,277,2023-12-21,2024-01-30,Completed
SH550,P002,SQ022,P002_SEQ020_SH020,High,934,2024-01-07,2024-01-24,Completed
SH551,P002,SQ022,P002_SEQ020_SH030,Medium,243,2024-01-24,2024-01-31,Completed
SH552,P002,SQ022,P002_SEQ020_SH040,Medium,278,2024-01-01,2024-02-04,Completed
SH553,P002,SQ022,P002_SEQ020_SH050,High,732,2024-01-24,2024-03-07,Completed
SH554,P002,SQ022,P002_SEQ020_SH060,High,530,2023-12-25,2024-03-08,Completed
SH555,P002,SQ022,P002_SEQ020_SH070,High,817,2023-12-11,2024-02-10,Completed
SH556,P002,SQ022,P002_SEQ020_SH080,Low,103,2024-01-19,2024-01-28,Completed
SH557,P002,SQ022,P002_SEQ020_SH090,Low,56,2023-12-17,2024-03-10,Completed
SH558,P002,SQ022,P002_SEQ020_SH100,Medium,197,2023-12-16,2024-01-25,Completed
SH559,P002,SQ022,P002_SEQ020_SH110,Low,75,2024-01-24,2024-02-04,Completed
SH560,P002,SQ022,P002_SEQ020_SH120,Medium,205,2023-12-22,2024-03-05,Completed
SH561,P002,SQ022,P002_SEQ020_SH130,High,492,2024-01-07,2024-03-06,Completed
SH562,P002,SQ023,P002_SEQ030_SH010,Low,55,2024-02-28,2024-03-28,Completed
SH563,P002,SQ023,P002_SEQ030_SH020,Medium,124,2024-02-27,2024-03-13,Completed
SH564,P002,SQ023,P002_SEQ030_SH030,Low,63,2024-02-19,2024-03-06,Completed
SH565,P002,SQ023,P002_SEQ030_SH040,Low,69,2024-02-24,2024-04-07,Completed
SH566,P002,SQ023,P002_SEQ030_SH050,Low,102,2024-02-26,2024-03-11,Completed
SH567,P002,SQ023,P002_SEQ030_SH060,Medium,210,2024-01-28,2024-04-02,Completed
SH568,P002,SQ023,P002_SEQ030_SH070,Low,58,2024-02-16,2024-03-25,Completed
SH569,P002,SQ023,P002_SEQ030_SH080,Low,89,2024-02-08,2024-03-30,Completed
SH570,P002,SQ023,P002_SEQ030_SH090,High,851,2024-02-15,2024-04-01,Completed
