timesheet_id,assignment_id,artist_id,work_date,hours_logged
TS634,TA106,A012,2026-08-31,4.59
TS635,TA106,A012,2026-09-01,7.62
TS636,TA106,A012,2026-09-02,6.75
TS637,TA106,A012,2026-09-03,4.07
TS638,TA106,A012,2026-09-04,5.18
TS639,TA106,A012,2026-09-07,5.79
TS640,TA106,A012,2026-09-08,5.22
TS641,TA106,A012,2026-09-09,5.38
TS642,TA106,A012,2026-09-10,6.25
TS643,TA106,A012,2026-09-11,5.29
TS644,TA106,A012,2026-09-14,4.93
TS645,TA106,A012,2026-09-15,7.27
TS646,TA106,A012,2026-09-16,6.77
TS647,TA107,A053,2026-07-21,6.95
TS648,TA107,A053,2026-07-22,6.14
TS649,TA107,A053,2026-07-23,7.37
TS650,TA107,A053,2026-07-24,5.84
TS651,TA107,A053,2026-07-27,4.92
TS652,TA107,A053,2026-07-28,4.81
TS653,TA107,A053,2026-07-29,7.48
TS654,TA107,A053,2026-07-30,5.56
TS655,TA107,A053,2026-07-31,6.84
TS656,TA107,A053,2026-08-03,4.81
TS657,TA107,A053,2026-08-04,4.11
TS658,TA107,A053,2026-08-05,5.37
TS659,TA107,A053,2026-08-06,4.13
TS660,TA107,A053,2026-08-07,1.8
TS661,TA108,A119,2026-07-03,7.9
TS662,TA108,A119,2026-07-06,4.84
TS663,TA108,A119,2026-07-07,7.22
TS664,TA108,A119,2026-07-08,6.99
TS665,TA108,A119,2026-07-09,4.21
TS666,TA108,A119,2026-07-10,5.69
TS667,TA108,A119,2026-07-13,4.38
TS668,TA108,A119,2026-07-14,7.3
TS669,TA108,A119,2026-07-15,5.9
TS670,TA108,A119,2026-07-16,7.97
TS671,TA108,A119,2026-07-17,7.35
TS672,TA108,A119,2026-07-20,5.24
TS673,TA108,A119,2026-07-21,5.24
TS674,TA108,A119,2026-07-22,6.42
TS675,TA108,A119,2026-07-23,7.02
TS676,TA108,A119,2026-07-24,5.97
TS677,TA108,A119,2026-07-27,7.08
TS678,TA108,A119,2026-07-28,6.09
TS679,TA109,A114,2026-07-03,7.75
TS680,TA109,A114,2026-07-06,4.72
TS681,TA109,A114,2026-07-07,4.57
TS682,TA110,A139,2026-07-22,5.38
TS683,TA110,A139,2026-07-23,4.45
TS684,TA110,A139,2026-07-24,6.78
TS685,TA110,A139,2026-07-27,5.26
TS686,TA110,A139,2026-07-28,6.35
TS687,TA110,A139,2026-07-29,5.29
TS688,TA110,A139,2026-07-30,4.39
TS689,TA110,A139,2026-07-31,4.52
TS690,TA111,A133,2026-07-22,7.66
TS691,TA111,A133,2026-07-23,5.84
TS692,TA111,A133,2026-07-24,2.54
TS693,TA112,A121,2026-07-22,7.2
TS694,TA112,A121,2026-07-23,6.95
TS695,TA112,A121,2026-07-24,6.54
TS696,TA112,A121,2026-07-27,4.69
TS697,TA112,A121,2026-07-28,6.16
TS698,TA112,A121,2026-07-29,6.09
TS699,TA112,A121,2026-07-30,6.39
TS700,TA112,A121,2026-07-31,6.61
TS701,TA112,A121,2026-08-03,7.21
TS702,TA112,A121,2026-08-04,2.43
TS703,TA113,A132,2026-07-22,4.87
TS704,TA113,A132,2026-07-23,7.57
TS705,TA113,A132,2026-07-24,6.67
TS706,TA113,A132,2026-07-27,1.27
TS707,TA114,A170,2026-08-19,4.7
TS708,TA114,A170,2026-08-20,6.22
TS709,TA114,A170,2026-08-21,6.6
TS710,TA114,A170,2026-08-24,5.31
TS711,TA114,A170,2026-08-25,5.5
TS712,TA114,A170,2026-08-26,5.15
TS713,TA114,A170,2026-08-27,6.46
TS714,TA114,A170,2026-08-28,6.92
TS715,TA114,A170,2026-08-31,6.79
TS716,TA114,A170,2026-09-01,6.67
TS717,TA114,A170,2026-09-02,4.14
TS718,TA114,A170,2026-09-03,4.94
TS719,TA114,A170,2026-09-04,2.5
TS720,TA115,A216,2026-08-14,4.53
TS721,TA115,A216,2026-08-17,7.6
TS722,TA115,A216,2026-08-18,7.1
TS723,TA115,A216,2026-08-19,4.81
TS724,TA115,A216,2026-08-20,4.94
TS725,TA115,A216,2026-08-21,5.89
TS726,TA115,A216,2026-08-24,6.76
TS727,TA115,A216,2026-08-25,5.52
TS728,TA115,A216,2026-08-26,6.82
TS729,TA115,A216,2026-08-27,7.09
TS730,TA115,A216,2026-08-28,5.21
TS731,TA115,A216,2026-08-31,7.23
TS732,TA115,A216,2026-09-01,1.81
TS733,TA116,A206,2026-08-14,5.76
TS734,TA116,A206,2026-08-17,4.32
TS735,TA116,A206,2026-08-18,7.4
TS736,TA116,A206,2026-08-19,5.17
TS737,TA116,A206,2026-08-20,4.52
TS738,TA116,A206,2026-08-21,7.3
TS739,TA116,A206,2026-08-24,4.04
TS740,TA116,A206,2026-08-25,6.48
TS741,TA116,A206,2026-08-26,6.54
TS742,TA116,A206,2026-08-27,6.1
TS743,TA116,A206,2026-08-28,7.62
TS744,TA116,A206,2026-08-31,6.97
TS745,TA116,A206,2026-09-01,6.7
TS746,TA116,A206,2026-09-02,6.54
TS747,TA116,A206,2026-09-03,4.26
TS748,TA117,A281,2026-06-27,6.08
TS749,TA117,A281,2026-06-29,5.84
TS750,TA117,A281,2026-06-30,4.18
TS751,TA117,A281,2026-07-01,7.22
TS752,TA117,A281,2026-07-02,5.81
TS753,TA117,A281,2026-07-03,4.92
TS754,TA117,A281,2026-07-06,5.86
TS755,TA117,A281,2026-07-07,4.02
TS756,TA117,A281,2026-07-08,7.32
TS757,TA117,A281,2026-07-09,6.92
TS758,TA117,A281,2026-07-10,6.57
TS759,TA118,A255,2026-06-27,7.71
TS760,TA118,A255,2026-06-29,5.05
TS761,TA118,A255,2026-06-30,6.93
TS762,TA118,A255,2026-07-01,5.07
TS763,TA118,A255,2026-07-02,7.02
TS764,TA118,A255,2026-07-03,5.05
TS765,TA118,A255,2026-07-06,4.12
TS766,TA118,A255,2026-07-07,5.54
TS767,TA118,A255,2026-07-08,5.52
TS768,TA118,A255,2026-07-09,6.46
TS769,TA118,A255,2026-07-10,4.97
TS770,TA118,A255,2026-07-13,4.93
TS771,TA118,A255,2026-07-14,4.33
TS772,TA119,A287,2026-06-27,5.2
TS773,TA119,A287,2026-06-29,4.44
TS774,TA119,A287,2026-06-30,5.78
TS775,TA119,A287,2026-07-01,6.56
TS776,TA119,A287,2026-07-02,3.91
TS777,TA120,A262,2026-06-27,5.16
TS778,TA120,A262,2026-06-29,7.35
TS779,TA120,A262,2026-06-30,7.64
TS780,TA120,A262,2026-07-01,0.4
TS781,TA121,A116,2026-05-01,5.04
TS782,TA121,A116,2026-05-04,5.15
TS783,TA121,A116,2026-05-05,4.48
TS784,TA121,A116,2026-05-06,5.43
TS785,TA121,A116,2026-05-07,7.64
TS786,TA121,A116,2026-05-08,5.57
TS787,TA121,A116,2026-05-11,7.29
TS788,TA121,A116,2026-05-12,2.3
TS789,TA122,A139,2026-11-01,6.0
TS790,TA122,A139,2026-11-02,5.92
TS791,TA122,A139,2026-11-03,6.96
TS792,TA122,A139,2026-11-04,5.64
TS793,TA122,A139,2026-11-05,7.45
TS794,TA122,A139,2026-11-06,5.2
TS795,TA122,A139,2026-11-09,1.2
TS796,TA123,A213,2026-10-27,4.95
TS797,TA123,A213,2026-10-28,4.4
TS798,TA123,A213,2026-10-29,6.07
TS799,TA123,A213,2026-10-30,4.93
TS800,TA123,A213,2026-11-02,6.75
TS801,TA123,A213,2026-11-03,4.36
TS802,TA124,A294,2026-07-15,7.68
TS803,TA124,A294,2026-07-16,4.37
TS804,TA124,A294,2026-07-17,7.9
TS805,TA124,A294,2026-07-20,7.8
TS806,TA124,A294,2026-07-21,4.08
TS807,TA124,A294,2026-07-22,0.55
TS808,TA125,A012,2026-09-27,6.73
TS809,TA125,A012,2026-09-28,4.99
TS810,TA125,A012,2026-09-29,5.27
TS811,TA125,A012,2026-09-30,6.63
TS812,TA125,A012,2026-10-01,6.32
TS813,TA125,A012,2026-10-02,5.27
TS814,TA125,A012,2026-10-05,5.8
TS815,TA125,A012,2026-10-06,4.6
TS816,TA125,A012,2026-10-07,6.6
TS817,TA125,A012,2026-10-08,6.04
TS818,TA125,A012,2026-10-09,7.4
TS819,TA125,A012,2026-10-12,5.76
TS820,TA125,A012,2026-10-13,7.24
TS821,TA125,A012,2026-10-14,5.7
TS822,TA125,A012,2026-10-15,6.64
TS823,TA125,A012,2026-10-16,6.71
TS824,TA125,A012,2026-10-19,7.04
TS825,TA125,A012,2026-10-20,2.08
TS826,TA126,A047,2026-11-01,4.67
TS827,TA126,A047,2026-11-02,4.57
TS828,TA126,A047,2026-11-03,7.97
TS829,TA126,A047,2026-11-04,6.16
TS830,TA126,A047,2026-11-05,7.58
TS831,TA126,A047,2026-11-06,5.88
TS832,TA126,A047,2026-11-09,6.39
TS833,TA126,A047,2026-11-10,6.03
TS834,TA126,A047,2026-11-11,5.21
TS835,TA126,A047,2026-11-12,4.14
TS836,TA126,A047,2026-11-13,6.1
TS837,TA126,A047,2026-11-16,5.61
TS838,TA126,A047,2026-11-17,3.46
TS839,TA127,A046,2026-11-01,7.42
TS840,TA127,A046,2026-11-02,7.88
TS841,TA127,A046,2026-11-03,5.01
TS842,TA127,A046,2026-11-04,5.66
TS843,TA127,A046,2026-11-05,3.0
TS844,TA128,A080,2026-11-24,5.72
TS845,TA128,A080,2026-11-25,5.81
TS846,TA128,A080,2026-11-26,7.28
TS847,TA128,A080,2026-11-27,5.54
TS848,TA128,A080,2026-11-30,4.93
TS849,TA129,A087,2026-11-24,6.66
TS850,TA129,A087,2026-11-25,5.87
TS851,TA129,A087,2026-11-26,6.67
TS852,TA129,A087,2026-11-27,5.05
TS853,TA129,A087,2026-11-30,4.07
TS854,TA129,A087,2026-12-01,4.1
TS855,TA129,A087,2026-12-02,5.61
TS856,TA129,A087,2026-12-03,4.64
TS857,TA129,A087,2026-12-04,6.7
TS858,TA129,A087,2026-12-07,2.83
TS859,TA130,A099,2026-11-24,6.71
TS860,TA130,A099,2026-11-25,4.65
TS861,TA130,A099,2026-11-26,6.46
TS862,TA130,A099,2026-11-27,6.22
TS863,TA130,A099,2026-11-30,4.6
TS864,TA130,A099,2026-12-01,7.62
TS865,TA130,A099,2026-12-02,7.13
TS866,TA130,A099,2026-12-03,5.51
TS867,TA130,A099,2026-12-04,6.83
TS868,TA130,A099,2026-12-07,7.11
TS869,TA130,A099,2026-12-08,6.99
TS870,TA130,A099,2026-12-09,5.53
TS871,TA130,A099,2026-12-10,7.81
TS872,TA130,A099,2026-12-11,6.64
TS873,TA130,A099,2026-12-14,7.33
TS874,TA130,A099,2026-12-15,5.23
TS875,TA130,A099,2026-12-16,1.63
TS876,TA131,A061,2026-11-24,7.56
TS877,TA131,A061,2026-11-25,7.94
TS878,TA131,A061,2026-11-26,2.75
TS879,TA132,A133,2026-10-18,6.43
TS880,TA132,A133,2026-10-19,6.71
TS881,TA132,A133,2026-10-20,7.92
TS882,TA132,A133,2026-10-21,6.42
TS883,TA132,A133,2026-10-22,4.75
TS884,TA132,A133,2026-10-23,6.2
TS885,TA132,A133,2026-10-26,4.3
TS886,TA132,A133,2026-10-27,5.6
TS887,TA132,A133,2026-10-28,5.26
TS888,TA132,A133,2026-10-29,6.3
TS889,TA132,A133,2026-10-30,5.36
TS890,TA132,A133,2026-11-02,5.92
TS891,TA132,A133,2026-11-03,6.93
TS892,TA132,A133,2026-11-04,4.72
TS893,TA132,A133,2026-11-05,5.17
TS894,TA132,A133,2026-11-06,7.48
TS895,TA132,A133,2026-11-09,2.89
TS896,TA133,A128,2026-10-18,5.88
TS897,TA133,A128,2026-10-19,7.61
TS898,TA133,A128,2026-10-20,7.45
TS899,TA133,A128,2026-10-21,6.06
TS900,TA133,A128,2026-10-22,7.58
TS901,TA133,A128,2026-10-23,6.28
TS902,TA133,A128,2026-10-26,3.83
TS903,TA134,A166,2026-10-03,4.87
TS904,TA134,A166,2026-10-05,5.18
TS905,TA134,A166,2026-10-06,6.35
TS906,TA134,A166,2026-10-07,7.41
TS907,TA134,A166,2026-10-08,7.97
TS908,TA134,A166,2026-10-09,5.24
TS909,TA134,A166,2026-10-12,6.26
TS910,TA134,A166,2026-10-13,1.27
TS911,TA135,A145,2026-10-03,7.63
TS912,TA135,A145,2026-10-05,5.64
TS913,TA135,A145,2026-10-06,7.11
TS914,TA135,A145,2026-10-07,5.35
TS915,TA135,A145,2026-10-08,7.75
TS916,TA135,A145,2026-10-09,7.36
TS917,TA135,A145,2026-10-12,7.77
TS918,TA135,A145,2026-10-13,4.04
TS919,TA135,A145,2026-10-14,5.39
TS920,TA135,A145,2026-10-15,6.19
TS921,TA135,A145,2026-10-16,4.35
TS922,TA136,A212,2026-12-30,7.36
TS923,TA136,A212,2026-12-31,6.53
TS924,TA136,A212,2027-01-01,5.61
TS925,TA136,A212,2027-01-04,6.12
TS926,TA136,A212,2027-01-05,6.49
TS927,TA136,A212,2027-01-06,6.77
TS928,TA136,A212,2027-01-07,7.88
TS929,TA136,A212,2027-01-08,7.18
TS930,TA136,A212,2027-01-11,4.62
TS931,TA136,A212,2027-01-12,5.07
TS932,TA136,A212,2027-01-13,5.0
TS933,TA136,A212,2027-01-14,5.84
TS934,TA137,A207,2026-12-30,5.85
TS935,TA137,A207,2026-12-31,5.49
TS936,TA137,A207,2027-01-01,4.92
TS937,TA137,A207,2027-01-04,5.49
TS938,TA137,A207,2027-01-05,7.63
TS939,TA137,A207,2027-01-06,5.05
TS940,TA137,A207,2027-01-07,5.26
TS941,TA137,A207,2027-01-08,5.36
TS942,TA137,A207,2027-01-11,4.42
TS943,TA137,A207,2027-01-12,5.25
TS944,TA137,A207,2027-01-13,6.32
TS945,TA137,A207,2027-01-14,4.42
TS946,TA138,A220,2026-12-30,6.17
TS947,TA138,A220,2026-12-31,6.87
TS948,TA139,A274,2026-12-28,4.92
TS949,TA139,A274,2026-12-29,6.15
TS950,TA139,A274,2026-12-30,1.54
TS951,TA140,A267,2026-12-28,5.67
TS952,TA140,A267,2026-12-29,5.82
TS953,TA140,A267,2026-12-30,5.46
TS954,TA140,A267,2026-12-31,5.88
TS955,TA140,A267,2027-01-01,5.66
TS956,TA140,A267,2027-01-04,6.14
TS957,TA140,A267,2027-01-05,4.64
TS958,TA140,A267,2027-01-06,5.07
TS959,TA140,A267,2027-01-07,5.82
TS960,TA140,A267,2027-01-08,4.95
TS961,TA140,A267,2027-01-11,4.62
TS962,TA140,A267,2027-01-12,6.15
TS963,TA140,A267,2027-01-13,6.58
TS964,TA140,A267,2027-01-14,6.21
TS965,TA140,A267,2027-01-15,7.06
TS966,TA140,A267,2027-01-18,7.18
TS967,TA140,A267,2027-01-19,5.11
TS968,TA140,A267,2027-01-20,5.74
TS969,TA141,A244,2026-12-28,4.62
TS970,TA141,A244,2026-12-29,5.82
TS971,TA141,A244,2026-12-30,5.45
TS972,TA141,A244,2026-12-31,7.18
TS973,TA141,A244,2027-01-01,6.43
TS974,TA141,A244,2027-01-04,6.88
TS975,TA141,A244,2027-01-05,5.45
TS976,TA141,A244,2027-01-06,6.11
TS977,TA142,A018,2026-07-17,5.94
TS978,TA142,A018,2026-07-20,6.15
TS979,TA142,A018,2026-07-21,6.84
TS980,TA142,A018,2026-07-22,5.88
TS981,TA142,A018,2026-07-23,5.79
TS982,TA142,A018,2026-07-24,2.47
TS983,TA143,A008,2026-07-17,5.6
TS984,TA143,A008,2026-07-20,7.76
TS985,TA143,A008,2026-07-21,5.46
TS986,TA143,A008,2026-07-22,5.4
TS987,TA143,A008,2026-07-23,5.57
TS988,TA143,A008,2026-07-24,5.97
TS989,TA143,A008,2026-07-27,6.63
TS990,TA143,A008,2026-07-28,5.7
TS991,TA143,A008,2026-07-29,4.23
TS992,TA143,A008,2026-07-30,7.08
TS993,TA143,A008,2026-07-31,6.28
TS994,TA143,A008,2026-08-03,4.13
TS995,TA143,A008,2026-08-04,7.7
TS996,TA143,A008,2026-08-05,6.8
TS997,TA143,A008,2026-08-06,7.03
TS998,TA143,A008,2026-08-07,4.74
TS999,TA143,A008,2026-08-10,2.18
TS1000,TA144,A057,2026-06-28,7.35
TS1001,TA144,A057,2026-06-29,7.91
TS1002,TA144,A057,2026-06-30,5.01
TS1003,TA144,A057,2026-07-01,4.11
TS1004,TA144,A057,2026-07-02,5.67
TS1005,TA144,A057,2026-07-03,7.01
TS1006,TA144,A057,2026-07-06,4.01
TS1007,TA144,A057,2026-07-07,6.48
TS1008,TA144,A057,2026-07-08,3.09
TS1009,TA145,A060,2026-06-28,7.94
TS1010,TA145,A060,2026-06-29,6.0
TS1011,TA145,A060,2026-06-30,6.75
TS1012,TA145,A060,2026-07-01,6.29
TS1013,TA145,A060,2026-07-02,1.62
TS1014,TA146,A085,2026-08-17,6.51
TS1015,TA146,A085,2026-08-18,6.02
TS1016,TA146,A085,2026-08-19,4.19
TS1017,TA146,A085,2026-08-20,5.04
TS1018,TA146,A085,2026-08-21,6.84
TS1019,TA146,A085,2026-08-24,3.92
TS1020,TA147,A119,2026-08-17,7.33
TS1021,TA147,A119,2026-08-18,5.68
TS1022,TA147,A119,2026-08-19,5.24
TS1023,TA147,A119,2026-08-20,7.16
TS1024,TA147,A119,2026-08-21,4.53
TS1025,TA147,A119,2026-08-24,4.8
TS1026,TA147,A119,2026-08-25,6.63
TS1027,TA147,A119,2026-08-26,4.31
TS1028,TA147,A119,2026-08-27,4.89
TS1029,TA147,A119,2026-08-28,6.73
TS1030,TA147,A119,2026-08-31,6.52
TS1031,TA147,A119,2026-09-01,1.22
TS1032,TA148,A070,2026-08-17,7.59
TS1033,TA148,A070,2026-08-18,4.71
TS1034,TA148,A070,2026-08-19,5.69
TS1035,TA148,A070,2026-08-20,5.55
TS1036,TA149,A065,2026-08-17,7.95
TS1037,TA149,A065,2026-08-18,7.09
TS1038,TA149,A065,2026-08-19,5.18
TS1039,TA149,A065,2026-08-20,7.78
TS1040,TA149,A065,2026-08-21,7.68
TS1041,TA149,A065,2026-08-24,4.74
TS1042,TA149,A065,2026-08-25,4.56
TS1043,TA149,A065,2026-08-26,7.16
TS1044,TA149,A065,2026-08-27,5.86
TS1045,TA149,A065,2026-08-28,0.96
TS1046,TA150,A139,2026-09-03,7.59
TS1047,TA150,A139,2026-09-04,7.97
TS1048,TA150,A139,2026-09-07,7.18
TS1049,TA150,A139,2026-09-08,5.17
TS1050,TA150,A139,2026-09-09,4.54
TS1051,TA150,A139,2026-09-10,4.98
TS1052,TA150,A139,2026-09-11,4.14
TS1053,TA150,A139,2026-09-14,7.55
TS1054,TA150,A139,2026-09-15,4.71
TS1055,TA150,A139,2026-09-16,6.45
TS1056,TA150,A139,2026-09-17,7.01
TS1057,TA150,A139,2026-09-18,5.87
TS1058,TA150,A139,2026-09-21,4.69
TS1059,TA150,A139,2026-09-22,7.23
TS1060,TA150,A139,2026-09-23,5.73
TS1061,TA151,A123,2026-09-03,2.75
TS1062,TA152,A194,2026-08-18,7.0
TS1063,TA153,A163,2026-08-18,4.63
TS1064,TA153,A163,2026-08-19,5.88
TS1065,TA153,A163,2026-08-20,7.75
TS1066,TA153,A163,2026-08-21,5.9
TS1067,TA153,A163,2026-08-24,7.21
TS1068,TA153,A163,2026-08-25,6.14
TS1069,TA153,A163,2026-08-26,7.62
TS1070,TA153,A163,2026-08-27,4.6
TS1071,TA153,A163,2026-08-28,4.79
TS1072,TA154,A215,2026-08-25,5.15
TS1073,TA154,A215,2026-08-26,5.0
TS1074,TA154,A215,2026-08-27,4.88
TS1075,TA154,A215,2026-08-28,7.73
TS1076,TA154,A215,2026-08-31,4.35
TS1077,TA154,A215,2026-09-01,7.85
TS1078,TA154,A215,2026-09-02,5.55
TS1079,TA154,A215,2026-09-03,5.79
TS1080,TA154,A215,2026-09-04,5.53
TS1081,TA154,A215,2026-09-07,6.99
TS1082,TA154,A215,2026-09-08,4.13
TS1083,TA154,A215,2026-09-09,4.62
TS1084,TA154,A215,2026-09-10,0.35
TS1085,TA155,A211,2026-08-25,6.35
TS1086,TA155,A211,2026-08-26,7.14
TS1087,TA155,A211,2026-08-27,7.29
TS1088,TA155,A211,2026-08-28,6.25
TS1089,TA155,A211,2026-08-31,5.03
TS1090,TA155,A211,2026-09-01,6.82
TS1091,TA155,A211,2026-09-02,7.4
TS1092,TA155,A211,2026-09-03,4.68
TS1093,TA155,A211,2026-09-04,5.1
TS1094,TA155,A211,2026-09-07,5.09
TS1095,TA155,A211,2026-09-08,6.12
TS1096,TA155,A211,2026-09-09,3.35
TS1097,TA156,A204,2026-08-25,5.44
TS1098,TA156,A204,2026-08-26,7.89
TS1099,TA156,A204,2026-08-27,4.18
TS1100,TA156,A204,2026-08-28,7.49
TS1101,TA156,A204,2026-08-31,1.34
TS1102,TA157,A284,2026-06-18,6.18
TS1103,TA157,A284,2026-06-19,7.98
TS1104,TA157,A284,2026-06-22,6.9
TS1105,TA157,A284,2026-06-23,6.11
TS1106,TA157,A284,2026-06-24,6.36
TS1107,TA157,A284,2026-06-25,4.97
TS1108,TA158,A274,2026-06-18,6.19
TS1109,TA158,A274,2026-06-19,5.34
TS1110,TA158,A274,2026-06-22,4.6
TS1111,TA158,A274,2026-06-23,4.83
TS1112,TA158,A274,2026-06-24,4.15
TS1113,TA158,A274,2026-06-25,6.54
TS1114,TA159,A085,2026-11-23,4.36
TS1115,TA159,A085,2026-11-24,4.41
TS1116,TA159,A085,2026-11-25,6.69
TS1117,TA159,A085,2026-11-26,5.53
TS1118,TA159,A085,2026-11-27,4.91
TS1119,TA160,A075,2026-11-23,7.86
TS1120,TA160,A075,2026-11-24,7.9
TS1121,TA160,A075,2026-11-25,2.12
TS1122,TA161,A183,2026-11-15,7.98
TS1123,TA161,A183,2026-11-16,6.08
TS1124,TA161,A183,2026-11-17,3.6
TS1125,TA162,A169,2026-11-15,6.43
TS1126,TA162,A169,2026-11-16,5.44
TS1127,TA162,A169,2026-11-17,7.06
TS1128,TA162,A169,2026-11-18,5.88
TS1129,TA162,A169,2026-11-19,2.62
TS1130,TA163,A218,2026-12-01,5.05
TS1131,TA163,A218,2026-12-02,5.25
TS1132,TA163,A218,2026-12-03,4.29
TS1133,TA163,A218,2026-12-04,4.84
TS1134,TA163,A218,2026-12-07,1.1
TS1135,TA164,A283,2026-12-08,7.4
TS1136,TA164,A283,2026-12-09,7.64
TS1137,TA164,A283,2026-12-10,7.01
TS1138,TA164,A283,2026-12-11,6.99
TS1139,TA164,A283,2026-12-14,4.89
TS1140,TA164,A283,2026-12-15,5.79
TS1141,TA164,A283,2026-12-16,0.73
TS1142,TA165,A013,2026-11-23,5.22
TS1143,TA165,A013,2026-11-24,5.81
TS1144,TA165,A013,2026-11-25,6.96
TS1145,TA165,A013,2026-11-26,6.89
TS1146,TA165,A013,2026-11-27,5.96
TS1147,TA165,A013,2026-11-30,2.82
TS1148,TA166,A001,2026-11-23,6.77
TS1149,TA166,A001,2026-11-24,6.53
TS1150,TA166,A001,2026-11-25,4.25
TS1151,TA166,A001,2026-11-26,5.93
TS1152,TA166,A001,2026-11-27,6.14
TS1153,TA167,A039,2026-11-23,5.59
TS1154,TA167,A039,2026-11-24,4.25
TS1155,TA167,A039,2026-11-25,7.09
TS1156,TA167,A039,2026-11-26,4.78
TS1157,TA167,A039,2026-11-27,1.26
TS1158,TA168,A031,2026-11-23,6.3
TS1159,TA168,A031,2026-11-24,4.9
TS1160,TA168,A031,2026-11-25,7.84
TS1161,TA168,A031,2026-11-26,2.43
TS1162,TA169,A059,2026-12-24,5.06
TS1163,TA169,A059,2026-12-25,4.61
TS1164,TA169,A059,2026-12-28,7.51
TS1165,TA169,A059,2026-12-29,5.75
TS1166,TA169,A059,2026-12-30,7.55
TS1167,TA169,A059,2026-12-31,6.79
TS1168,TA169,A059,2027-01-01,6.14
TS1169,TA169,A059,2027-01-04,4.87
TS1170,TA169,A059,2027-01-05,5.37
TS1171,TA169,A059,2027-01-06,4.82
TS1172,TA170,A106,2026-11-01,7.72
TS1173,TA170,A106,2026-11-02,4.4
TS1174,TA170,A106,2026-11-03,6.44
TS1175,TA170,A106,2026-11-04,5.62
TS1176,TA170,A106,2026-11-05,7.32
TS1177,TA170,A106,2026-11-06,6.26
TS1178,TA170,A106,2026-11-09,5.13
TS1179,TA170,A106,2026-11-10,6.64
TS1180,TA170,A106,2026-11-11,7.86
TS1181,TA170,A106,2026-11-12,6.46
TS1182,TA170,A106,2026-11-13,0.19
TS1183,TA171,A134,2026-11-29,4.74
TS1184,TA171,A134,2026-11-30,6.63
TS1185,TA171,A134,2026-12-01,0.13
TS1186,TA172,A135,2026-11-29,7.59
TS1187,TA172,A135,2026-11-30,6.1
TS1188,TA172,A135,2026-12-01,1.02
TS1189,TA173,A131,2026-11-29,6.59
TS1190,TA173,A131,2026-11-30,5.93
TS1191,TA173,A131,2026-12-01,6.67
TS1192,TA173,A131,2026-12-02,6.47
TS1193,TA173,A131,2026-12-03,4.01
TS1194,TA173,A131,2026-12-04,6.98
TS1195,TA173,A131,2026-12-07,5.04
TS1196,TA173,A131,2026-12-08,6.92
TS1197,TA173,A131,2026-12-09,6.14
TS1198,TA173,A131,2026-12-10,5.69
TS1199,TA173,A131,2026-12-11,7.38
TS1200,TA173,A131,2026-12-14,5.57
TS1201,TA173,A131,2026-12-15,5.34
TS1202,TA174,A154,2026-11-22,4.04
TS1203,TA175,A169,2026-11-22,6.76
TS1204,TA175,A169,2026-11-23,7.28
TS1205,TA175,A169,2026-11-24,6.27
TS1206,TA175,A169,2026-11-25,6.39
TS1207,TA175,A169,2026-11-26,4.33
TS1208,TA175,A169,2026-11-27,5.27
TS1209,TA175,A169,2026-11-30,7.56
TS1210,TA175,A169,2026-12-01,6.46
TS1211,TA175,A169,2026-12-02,4.35
TS1212,TA175,A169,2026-12-03,5.44
TS1213,TA175,A169,2026-12-04,5.07
TS1214,TA175,A169,2026-12-07,4.49
TS1215,TA175,A169,2026-12-08,5.42
TS1216,TA175,A169,2026-12-09,4.57
TS1217,TA175,A169,2026-12-10,4.59
TS1218,TA175,A169,2026-12-11,6.23
TS1219,TA175,A169,2026-12-14,7.19
TS1220,TA175,A169,2026-12-15,0.56
TS1221,TA176,A211,2026-10-20,7.18
TS1222,TA176,A211,2026-10-21,6.06
TS1223,TA176,A211,2026-10-22,4.45
TS1224,TA176,A211,2026-10-23,5.98
TS1225,TA176,A211,2026-10-26,6.1
TS1226,TA176,A211,2026-10-27,7.2
TS1227,TA176,A211,2026-10-28,7.61
TS1228,TA176,A211,2026-10-29,5.73
TS1229,TA176,A211,2026-10-30,7.03
TS1230,TA176,A211,2026-11-02,7.09
TS1231,TA176,A211,2026-11-03,5.7
TS1232,TA176,A211,2026-11-04,7.62
TS1233,TA176,A211,2026-11-05,7.13
TS1234,TA176,A211,2026-11-06,5.72
TS1235,TA176,A211,2026-11-09,3.44
TS1236,TA177,A236,2026-11-30,6.47
TS1237,TA177,A236,2026-12-01,6.51
TS1238,TA177,A236,2026-12-02,4.44
TS1239,TA177,A236,2026-12-03,7.87
TS1240,TA177,A236,2026-12-04,5.53
TS1241,TA177,A236,2026-12-07,4.41
TS1242,TA177,A236,2026-12-08,6.5
TS1243,TA177,A236,2026-12-09,4.11
TS1244,TA177,A236,2026-12-10,6.65
TS1245,TA177,A236,2026-12-11,4.49
TS1246,TA177,A236,2026-12-14,5.55
TS1247,TA177,A236,2026-12-15,4.43
TS1248,TA177,A236,2026-12-16,6.76
TS1249,TA177,A236,2026-12-17,7.12
TS1250,TA177,A236,2026-12-18,5.54
TS1251,TA177,A236,2026-12-21,0.18
TS1252,TA178,A014,2026-08-29,5.3
TS1253,TA178,A014,2026-08-31,4.67
TS1254,TA178,A014,2026-09-01,5.79
TS1255,TA178,A014,2026-09-02,5.56
TS1256,TA178,A014,2026-09-03,7.91
